station,year,field,n,order,days,a1,a2,b1,b2,c,v,annual_amp,annual_phase_day,semi_amp,semi_phase_day,rss,bic,error
01088099999,2024,TMP,16989,24,366,-8.538365508028274,0.2838282809800303,-3.717704476130597,2.8811449421302093,0.1339591090957164,0.015550331386960365,9.312626488833772,206.49700330546813,2.8950914788045243,42.802132176142806,261505.36065575914,46504.4771736401,
01088299999,2024,TMP,16394,24,366,-10.721427331670249,-0.25798586361690223,-1.2786278643767106,0.19069932278819246,-0.43825378687666117,0.016076577731467714,10.797402152547916,189.52510251063003,0.32081604937726244,72.81093260847464,631092.9989639064,59905.14506018279,
01088699999,2024,TMP,16649,24,366,-3.40981686576812,0.27876636406194877,-1.8197841188259805,0.7789187688082195,8.078219867495793,0.009170695826405824,3.865031086189085,211.123003131284,0.827299905798394,35.666802686833385,50561.48200023557,18552.694236915828,
01088799999,2024,TMP,16571,24,366,-4.2428890503464665,0.28617836946888126,-1.7482454964229877,0.25424891245780823,8.682477567507176,0.006145627622943982,4.588950839714149,205.3452582447434,0.3828061763318948,21.112864583534762,90551.42878259368,28200.221613007732,
01089099999,2024,TMP,24976,24,366,-11.267331805094198,-0.037012622320804656,-3.264936172713504,3.204080227719793,-1.8947183105246552,0.02224755361183645,11.730838598240979,199.02067607216284,3.204294000224696,45.99199342595853,698203.7342889099,83245.7092133315,
01092099999,2024,TMP,7979,24,366,-6.919803428008474,0.31104847976734495,-4.748085030031584,2.7614999388057195,2.282935526442704,0.009447861404161099,8.3921386389101,217.58380265102576,2.7789625885912117,42.39610614496799,100151.24843526806,20239.727671928737,
01098099999,2024,TMP,3198,24,366,-6.237537060771931,0.2525785385837242,-3.251090912384301,2.633029035657743,0.27234544589625465,0.01818920122839609,7.033950575963065,210.5556180445518,2.6451158425993055,42.87657310942616,26988.960342504342,6869.443214461151,
01099099999,2024,TMP,17099,24,366,-7.195975866216127,-0.14892653489928998,-3.9665796866707668,2.6765112895405796,0.854958051068754,0.011912979408823653,8.216801268004119,211.9104583526606,2.680651375288343,47.27185715876289,198615.09562283097,41991.19238335951,
01102099999,2024,TMP,2816,24,366,-5.822568963950099,0.46700205443857046,-2.1149582114632097,1.1546430011597166,6.243919203218963,0.008146274866442923,6.19478470781597,202.8788940820059,1.245508482097558,34.48510130897735,22182.460347087213,5859.838686515387,
01102599999,2024,TMP,15898,24,366,-4.514573311001707,0.6025794579557255,-1.7214434007507877,0.9704886335700669,7.08533013316336,0.003553830196409813,4.831639428019991,203.80164153766606,1.1423441648815438,29.505972243692312,102183.01659507699,29637.420061022807,
01105099999,2024,TMP,1691,24,366,-7.423455088457236,1.078048020077547,-3.28970691242293,1.6406734613615952,5.069729859038532,0.0087457544190757,8.119720255032487,206.87409423641432,1.963159937552047,28.759391083931916,15815.82595590391,3825.1519526849893,
01107099999,2024,TMP,24655,24,366,-5.640826641828151,0.6109456686569975,-2.3161550178717403,1.4388661346495173,5.893721139721228,0.0066430966142806795,6.0978274221209885,205.2738763893094,1.563198760072432,33.98540556416191,143518.43279072887,43490.05848265702,
01108099999,2024,TMP,8388,24,366,-7.082974402557918,0.645864132951996,-2.087743915751439,0.9264872473333927,5.949025677595232,0.008299109704541091,7.384253587536647,199.2876624645292,1.129388815999716,27.961529191774744,118041.79439720887,22234.064268278387,
01112099999,2024,TMP,16718,24,366,-7.609141011112414,0.680021117659747,-1.6879151148020508,1.094008166261296,6.133068336231924,0.009643265230692057,7.794105744841423,195.31463998400974,1.2881314328552094,29.491633520862635,242991.20930731637,44804.72919279067,
01114099999,2024,TMP,8375,24,366,-8.019879763197,0.9161533110420691,-1.9954337193625096,1.3074821048551717,4.354400682705895,0.012211353752125443,8.264395146924285,196.80086412661169,1.5965106776498101,27.891430281663187,152208.593978849,24341.704999111815,
01115099999,2024,TMP,2907,24,366,-5.928399291446779,0.6914867264414576,-2.413072428348701,1.4619184016494435,6.276390360650161,0.006791488169884476,6.4006903302130915,205.09608983493155,1.6172072550931704,32.81460405080191,20395.429389176825,5711.235279234932,
01116099999,2024,TMP,10675,24,366,-7.984852188952771,0.6059720257313449,-1.7162736830568899,1.121733037541223,6.241795986691062,0.00944102980402236,8.167218610676313,194.93256525245286,1.2749459217866492,31.260131413086636,161518.7512399794,29056.604556002272,
01117099999,2024,TMP,5653,24,366,-8.028473340763652,0.9284923806079997,-1.7667537241729387,1.137133506481014,5.753607400031331,0.009828589321595773,8.22057193297593,195.21674129266654,1.468049969316071,25.75401618598198,85553.98614120038,15410.821403117237,
01121099999,2024,TMP,6920,24,366,-6.990029790807095,0.595040390880241,-1.9831478024157345,1.100661526152986,5.88061505870623,0.008790572759442977,7.265906115729616,198.69520716051844,1.2512109582050224,31.25090513715055,73738.18504066383,16426.49969492457,
01122099999,2024,TMP,24991,24,366,-9.636314794294185,0.7597846247731574,-1.9011953283887062,0.9949584061020763,3.61324518494287,0.010640899233618203,9.822072413264932,193.94858512784128,1.2518845417668802,26.700483107658854,672539.6468751468,82344.7573221666,
01124099999,2024,TMP,1513,24,366,-9.309679076992646,0.473660088045255,-1.7630492896189036,0.5600776170872744,3.466471852123525,0.012057718606815163,9.475149989009164,193.5049575868865,0.7335126557662098,25.252295777039482,42662.709793084745,5096.18729402294,
01132099999,2024,TMP,8368,24,366,-9.922551784205867,0.7185830854691724,-2.760307213122234,0.87967917089014,2.4737854463895945,0.008703597345600451,10.299336377702287,198.39749028332147,1.1358684318266619,25.747924270597668,245686.03644983197,28335.016682495527,
01133099999,2024,TMP,1429,24,366,-10.049163549171437,0.5632373710530136,-1.7529982123780437,1.2222165688335527,2.6408867933724203,0.014764834511075882,10.200916173099184,192.66453822381152,1.3457524576540711,33.10494307414868,45019.73096644762,4973.818378830078,
01135099999,2024,TMP,7383,24,366,-9.639625210655637,0.8700639680140878,-1.6572220761353973,1.211354224433213,2.577997990967948,0.013548945033304356,9.781040804103531,192.52205807689913,1.4914390250655944,27.55198854674793,168170.35377683307,23131.203935404617,
01139099999,2024,TMP,1466,24,366,-6.0344517917233,1.0055688128651699,-2.077429424571772,1.7119224580465762,5.640400464354067,0.008953649834067611,6.382031137554027,201.89864736542378,1.9854085573934899,30.219558944323868,9430.335150311585,2772.545410273057,
01141099999,2024,TMP,19092,24,366,-7.652468846225175,0.9748663284713259,-2.343653757264094,1.6332467130408015,5.045282023640964,0.008889243540056796,8.003311338214012,199.90111230477103,1.9020670818995173,30.01518210544692,253713.740031871,49448.94763966527,
01143099999,2024,TMP,7385,24,366,-8.646049237037076,0.9855528357457709,-2.0347127862657253,1.8967351933228782,3.8508660189962622,0.013242954502495546,8.882242032947685,196.06082948794716,2.1375029323105283,31.727741584158736,111253.94196327004,20084.254610418557,
01144099999,2024,TMP,8354,24,366,-6.779412144084799,0.726718219990707,-2.588635640509585,1.426764490560466,5.692493949245005,0.007359617090621233,7.25682185937349,203.82851856867256,1.6011796535026066,31.963492909780662,73804.61697997103,18254.882580495592,
01146099999,2024,TMP,1556,24,366,-9.20300589884569,1.1046993613238654,-1.9389908702700447,1.2687268613346248,3.700131662480696,0.010880960775758758,9.405052002470756,194.69620316178055,1.6822688630481646,24.833664832864972,30062.321560140517,4651.655156364457,
01147099999,2024,TMP,7378,24,366,-9.729818363671313,0.6371930706530553,-2.5351126629028684,1.203907398445632,0.6212387804692749,0.014902832563606576,10.054658701499816,197.44174809647913,1.3621336326955589,31.507396610787637,177362.68081204218,23513.22047768033,
01148099999,2024,TMP,1390,24,366,-10.975138072972399,0.6413760980646521,-2.2082193613516816,1.3469978549364638,1.7325442895273113,0.012226083991944026,11.195083227410894,194.1670379706344,1.4919003051048931,32.739812274038854,44872.140385963,4872.995943524272,
01150099999,2024,TMP,7381,24,366,-10.359217266185377,0.8444451190028702,-2.038662592725156,1.406473008001865,1.0273110628204147,0.013734159125710452,10.557913029335394,193.9207242997554,1.6405041545956494,29.940066491490008,208175.58225535703,24702.088267714025,
01151099999,2024,TMP,17142,24,366,-10.558123185388084,0.8878950496899342,-2.1124728919785536,1.4450363786955578,2.662971113848716,0.011547687325727196,10.76738161844251,194.10435964703532,1.6960211540595425,29.641849545352397,470176.86077711347,56825.55432872124,
01152099999,2024,TMP,24466,24,366,-8.277959900178006,0.8648668270146086,-2.3705887809497335,1.2542055688816587,5.108626641391253,0.009227539430110728,8.610709104209699,198.83835841211982,1.5234914628851985,28.10948051843079,361258.24098061107,65930.65374101297,
01156099999,2024,TMP,8375,24,366,-6.793538481118963,0.8507697604538386,-2.698825172440251,1.7450400441150022,5.50892760362559,0.007584683940501906,7.309981012686784,204.60708479550425,1.9413845422449336,32.47128406195316,80005.49030914642,18955.268074720076,
01158099999,2024,TMP,1480,24,366,-9.299956919832159,0.937103419138766,-1.9796156578066093,1.3822983061765755,3.6126518836517034,0.012240126066170021,9.5083161949615,194.81703616223862,1.670003420780986,28.340063185984572,34464.53341435569,4702.674046161595,
01160099999,2024,TMP,3116,24,366,-7.077162393051626,1.1596951680551006,-3.1727263798674374,1.5964736058146276,5.957325861150054,0.006802424378056117,7.755799134784949,207.12406863491864,1.9732260024825101,27.39626208703304,29582.086669946795,7061.194231538855,
01161099999,2024,TMP,16724,24,366,-7.5065202772412185,1.1453432617688037,-2.5814248018383603,1.8081046967739118,5.034053981090678,0.008830093862790898,7.93798467371787,201.8793898656788,2.1403396416865905,29.244248937095087,176282.19918347092,39447.40313377918,
01162099999,2024,TMP,17190,24,366,-7.641950750711494,0.805682351410613,-2.4903355282091173,1.84730487729597,4.16390463783405,0.009943303576880839,8.037486069621556,200.93781800332508,2.0153558894289647,33.7024746885505,225448.69616251916,44301.5294482174,
01169099999,2024,TMP,8373,24,366,-10.557753873038958,0.8690181682835395,-1.9445130349423003,1.5081781090189423,2.7622641075036922,0.011576306669904474,10.73532942143508,193.21289728196348,1.7406302839290229,30.46250152983341,227050.10876720631,27686.423670092798,
01180099999,2024,TMP,8373,24,366,-8.426943590203754,0.8814556910498609,-2.322625780004822,1.9869345512936252,3.6767475682464172,0.01187428784002826,8.741165184711884,198.258936431603,2.173677309631903,33.52015146649779,115434.29182239421,22022.346468331023,
01183099999,2024,TMP,16760,24,366,-9.508576896425456,0.7405982146925013,-2.0841440494185757,1.9695223866484846,2.697346638895434,0.015704651431928927,9.734304855199616,195.16820110184432,2.1041635267049146,35.20211841087075,332783.9484106767,50145.5933642988,
01192099999,2024,TMP,7375,24,366,-9.489281699465016,1.3071414593774493,-2.0830856188267766,1.9600462775841507,2.08029381234409,0.016136398314869665,9.715230973433652,195.186733718561,2.3559287351477534,28.561002347653588,147696.38378396607,22156.773282832226,
01198099999,2024,TMP,1415,24,366,-12.76655648558163,1.1457659861089575,-1.0364367380916477,1.5039351085534134,-4.380650545551385,0.03358775099161686,12.808558295593318,187.33399231971472,1.8906613937095662,26.733360324864858,50663.403936344235,5106.504447628457,
01199099999,2024,TMP,7369,24,366,-14.195144840133764,1.1844093714064305,-0.9770321912002584,2.763040196203524,-7.00549701569431,0.03760958666689644,14.228728999282326,186.6197996127844,3.0061963816277513,33.88558297904802,250165.83013251942,26027.990971173174,
01203099999,2024,TMP,8374,24,366,-5.034511825281734,0.118630784682466,-1.9097350742778894,0.2561691644496699,7.801346766783858,0.006023782063294167,5.384551733694161,203.70111870105944,0.28230462959225383,33.05074109490308,73467.05297617406,18240.0581679063,
01205099999,2024,TMP,2997,24,366,-4.380896555978232,0.315681571170393,-2.253152083728685,0.8956176100375064,7.649742441536483,0.006485058126795583,4.926352499222204,210.2392679036174,0.9496240086402106,35.80656889910831,16738.451634945082,5203.162244641114,
01209099999,2024,TMP,17194,24,366,-7.135435923670854,-0.12264438020082959,-0.6112250411836732,0.3839109651398901,4.9201869009174874,0.015056188271372423,7.161566998344881,187.59243396650524,0.4030251520060349,54.643746864408826,403949.57078201923,54335.3219427059,
01210099999,2024,TMP,25031,24,366,-5.538259574246491,0.40138897228424975,-1.6150710651305464,0.43976272047776793,7.173087685193279,0.007757662815546858,5.768949094692624,199.11986938759767,0.5954026850740712,24.153196281107277,263162.2157203832,58950.08892357622,
01212099999,2024,TMP,3183,24,366,-4.812711259044625,0.47587665196263995,-2.1254651289427127,0.4920378623092921,7.672771458059767,0.005876915353196063,5.2611587770458295,206.80045619898254,0.684514313823363,23.313387674340465,21838.268672806236,6178.3413250942685,
01214099999,2024,TMP,1403,24,366,-5.716836118470191,0.417897247686155,-1.3880180401730007,0.5758282159856853,6.601609800162189,0.008946065934215729,5.882925231999045,196.4710650642595,0.7114887518077293,27.409165791326128,17201.036027813618,3559.8968200102,
01217099999,2024,TMP,17022,24,366,-7.319007297606001,0.4371496664606296,-1.1226191446321112,0.45061906603967233,6.382714346522446,0.009121391710321884,7.404602728459133,191.4724682950927,0.6278195390118934,23.2690811778346,251783.39215630255,45916.78609142487,
01218099999,2024,TMP,4877,24,366,-7.401019114204023,-0.24386926540265907,0.08611867207399072,0.7304921269245002,6.277959934074719,0.013245006261909699,7.401520138086033,181.94861097025654,0.7701239939819513,55.02146134334831,96706.76086419521,14619.299085282695,
01220099999,2024,TMP,316,24,366,-13.562443594446675,6.211174048967194,1.5742561033489324,6.116112726458658,-3.4564036806504914,0.030383862386685265,13.653503525889573,175.90748526862046,8.71696724493749,22.603990812658218,5396.292552685902,931.2556224396433,
01221099999,2024,TMP,1362,24,366,-8.347735258157618,0.007536107841512526,-1.4320309873710095,0.457844051576225,3.7627027738657715,0.008842641040149781,8.469675122994897,192.50114065793434,0.4579060695002108,45.177872579869444,31262.53886525121,4311.081400649902,
01223099999,2024,TMP,17190,24,366,-6.2973014062331565,0.3921223660362737,-1.3544245901880656,0.47103175639753103,6.866318896936871,0.007728100157029648,6.441309724850389,194.94028640832988,0.6128873187469523,25.47793768662471,236471.8547466255,45122.12111836261,
01224099999,2024,TMP,1561,24,366,-6.0866560527453,0.31304121860774803,-1.4220255185702888,-0.028327133353593575,7.827584559714734,0.007280413377022864,6.250563053028591,195.96691482891475,0.31432026824793874,180.00198818746014,22509.27899032623,4209.80462479006,
01225099999,2024,TMP,7381,24,366,-5.1201221277412525,0.45921084610815177,-2.0608101632836617,0.6667657831066175,7.416751805851945,0.006511810083423206,5.51929244850088,204.869140684075,0.8095994137257917,28.126419305254068,46759.209152279305,13679.519533134038,
01227099999,2024,TMP,7378,24,366,-7.689818561838024,0.03181924349962183,-0.7880419168332379,0.817483885624081,4.022025427143483,0.011318035183064214,7.73009182200799,188.56149567435372,0.8181029076540027,44.525486371097095,193668.02390820635,24162.106694635473,
01228099999,2024,TMP,8366,24,366,-5.411377794306671,0.5072862531154383,-1.9457261775742958,0.630270856629712,7.170000598843448,0.006967180734130645,5.750553016085775,202.69006989551096,0.8090616140422505,25.958341216062205,64924.66228804025,17196.557966428656,
01230099999,2024,TMP,7375,24,366,-10.277759486850718,-0.5135189104090021,0.4960466316726113,1.3192923861225068,-0.9783801005457136,0.024341374690945668,10.289723141578868,179.8215195467989,1.415709741235281,56.44527091772822,263719.5570103934,26432.263954896287,
01232099999,2024,TMP,7199,24,366,-8.432242189108674,-0.7106143138324655,0.6280221051432687,0.9629787103497874,3.585227392405023,0.020860944124640325,8.455596968891838,178.30343432128188,1.1967876585303365,64.13427858328124,150779.51162423598,21951.75877891208,
01233099999,2024,TMP,8365,24,366,-9.990624766568864,-0.21516932394151414,-0.8021217929655732,0.6144776741127105,0.7470847517842572,0.015346285835757159,10.022773198927005,187.28222752786562,0.651061172201518,55.4462335032354,213716.09399001053,27161.744088890893,
