station,year,field,n,order,score,coverage,gram_cond,design_cond,day_score,n_days_checked,gate,worst_param,amp_image,amp_raw
01332099999,2024,TMP,7384,24,2.870993369774465e-13,2.2255094485259953e-13,54.48883802663001,910.3730600186161,1.4490696465832172e-13,1,ok,b1,8.886997329656502,8.886997329656495
01336099999,2024,TMP,1816,24,5.590823178060212e-13,2.2255094485259953e-13,56.445609226007655,984.8713621595729,,0,ok,b2,8.184113833036763,8.184113833036745
01337099999,2024,TMP,8384,24,4.875936278085024e-13,2.2255094485259953e-13,52.145662393680155,921.5006105957737,1.875157860943223e-13,1,ok,c,9.67969555254424,9.679695552544185
01338099999,2024,TMP,2923,24,6.38145818333039e-13,2.2255094485259953e-13,52.54199133125714,919.4917235991439,,0,ok,b2,7.716724374044889,7.716724374044878
01340099999,2024,TMP,8371,24,4.803121362755841e-12,2.2255094485259953e-13,52.10512843500642,922.6286115171335,8.59430023289136e-14,1,ok,c,8.13692466711478,8.136924667114792
01342099999,2024,TMP,7367,24,1.2401540448253625e-12,2.2255094485259953e-13,53.86805856326963,904.3015117000721,1.6168249325796635e-13,1,ok,b1,7.749940711638772,7.7499407116387795
01344099999,2024,TMP,8375,24,1.8006490219064647e-12,2.2255094485259953e-13,52.113490146415785,922.7464286476405,8.721450805569483e-14,1,ok,b1,8.052781552255995,8.052781552255981
01345099999,2024,TMP,4745,24,6.924021044524332e-12,2.2255094485259953e-13,8745192.972730849,1210.0720347988429,1.4028480545234296e-12,1,ok,b1,7.844169659391263,7.844169659387899
01346099999,2024,TMP,5333,24,6.765475594267764e-13,2.2255094485259953e-13,139.70162101947363,1329.5691177062522,,0,ok,a2,6.442654628957463,6.4426546289575395
01347099999,2024,TMP,17021,24,1.7231488192313443e-12,2.2255094485259953e-13,54.560650228703246,924.1121808455891,2.5938182834338345e-13,6,ok,b1,8.499829759770904,8.499829759770902
01350099999,2024,TMP,8278,24,2.6266786084126463e-13,2.2255094485259953e-13,51.59331847422325,917.5412869793909,7.826009762414296e-14,1,ok,b2,7.854472270231363,7.854472270231404
01352099999,2024,TMP,1772,24,2.29894655994015e-13,2.2255094485259953e-13,54.49171548898945,939.5176498027503,,0,ok,b1,9.136373526876278,9.136373526876287
01355099999,2024,TMP,8197,24,1.7963179422517499e-13,2.2255094485259953e-13,55.083049602669135,917.1338878570368,1.3676184499461437e-13,1,ok,b2,8.935242824045885,8.935242824045844
01357099999,2024,TMP,7379,24,1.3416453495780458e-12,2.2255094485259953e-13,54.706084139931605,910.3715892422581,1.8930184980930994e-14,1,ok,b2,9.071250284885386,9.071250284885446
01358099999,2024,TMP,575,24,8.921243159518917e-08,2.2255094485259953e-13,62019135330963.0,1832.6607799401913,,0,ILL-CONDITIONED,a2,11.544865240475524,11.544865197945919
01359099999,2024,TMP,2797,24,3.947220940616401e-13,2.2255094485259953e-13,52.76602153627102,921.7949225128815,,0,ok,b2,9.136931215611826,9.136931215611838
01360099999,2024,TMP,1602,24,4.222342495748159e-12,2.2255094485259953e-13,59.60514896478771,897.3487271282936,,0,ok,c,9.331586544642832,9.331586544642843
01361099999,2024,TMP,8370,24,4.187561812035797e-13,2.2255094485259953e-13,52.10910905020618,922.5346734991618,1.5590041332977783e-13,1,ok,b1,9.547845451641795,9.547845451641818
01362099999,2024,TMP,630,24,6.016307583800306e-11,2.2255094485259953e-13,61347397.23003876,1243.8305012026244,,0,ok,a2,8.03597153877351,8.035971538758309
01364099999,2024,TMP,8327,24,4.864005445049503e-13,2.2255094485259953e-13,51.95992249804196,920.8174518761247,6.373257365795081e-14,1,ok,b1,9.322332288306571,9.322332288306564
01365099999,2024,TMP,1589,24,1.7695539009524146e-12,2.2255094485259953e-13,54.25318090981262,950.5654476264725,,0,ok,b2,9.175910023035856,9.175910023035888
01366099999,2024,TMP,7302,24,3.1434859586186795e-13,2.2255094485259953e-13,54.84904730598356,911.5525926653573,9.215209924611417e-14,1,ok,b2,7.8618655199094905,7.861865519909547
01367099999,2024,TMP,3107,24,1.836842963177128e-12,2.2255094485259953e-13,56.53613479384854,881.4690228530227,,0,ok,b1,11.634527325847944,11.63452732584793
01368099999,2024,TMP,110,24,3.0949376061438686e-06,2.2255094485259953e-13,4.585850499861113e+18,17954273.48696694,,0,ILL-CONDITIONED,b2,34764.73305063165,34764.83849310621
01370099999,2024,TMP,7087,24,2.3186970750993975e-12,2.2255094485259953e-13,67.30879782312822,911.6400387581178,2.664461086524864e-13,1,ok,c,9.535898001305933,9.535898001305966
01371099999,2024,TMP,7424,24,1.3315224015787662e-12,2.2255094485259953e-13,54.59478501572297,910.3049311500963,1.5941913897407616e-13,1,ok,c,10.819430072546078,10.819430072546114
01373099999,2024,TMP,8371,24,2.0706477433787566e-12,2.2255094485259953e-13,52.15197621929118,921.882724333025,1.2810586956230185e-13,1,ok,b1,12.004361101677354,12.004361101677361
01374099999,2024,TMP,702,24,1.3868071023826035e-11,2.2255094485259953e-13,113709465.99832448,1283.1494191694599,,0,ok,c,10.017342353943533,10.017342353944992
01375099999,2024,TMP,8373,24,4.2006367641636455e-12,2.2255094485259953e-13,52.142740726985686,922.663390570505,1.1600454912359312e-14,1,ok,c,9.040522385482934,9.040522385482987
01375599999,2024,TMP,15788,24,2.85181758367152e-13,2.2255094485259953e-13,52.783727298552655,924.6623578402346,1.2348766230171321e-12,7,ok,b2,3.9034304896476932,3.903430489647723
01376099999,2024,TMP,7362,24,6.619458017827172e-13,2.2255094485259953e-13,54.58032431517184,912.8686768764152,,0,ok,b1,11.217142838067009,11.217142838067035
01378099999,2024,TMP,8364,24,1.3783629973499465e-12,2.2255094485259953e-13,52.17349442186408,921.9917803106538,7.381159690641179e-14,1,ok,b2,11.099322508074799,11.099322508074808
01380099999,2024,TMP,8380,24,1.4048251594155917e-12,2.2255094485259953e-13,52.14988803025737,923.0453535928657,4.4996340574755056e-14,1,ok,b2,10.102671420113078,10.1026714201131
01381099999,2024,TMP,2325,24,2.1362029043158475e-13,2.2255094485259953e-13,1593.5445031582499,1484.2771920578873,,0,ok,c,10.72495709101142,10.724957091011323
01382099999,2024,TMP,7428,24,6.54898326641317e-13,2.2255094485259953e-13,54.586481037470705,909.5936760028962,6.777019852198138e-13,1,ok,b2,11.1727296251259,11.172729625125907
01383099999,2024,TMP,7377,24,8.927877736942047e-13,2.2255094485259953e-13,54.611247218804806,910.0336521162502,1.1372525992689488e-12,1,ok,b1,12.04458313085432,12.044583130854315
01384099999,2024,TMP,24405,24,1.961197904990327e-12,2.2255094485259953e-13,51.70419945544242,940.9018407710349,3.842901726318774e-12,7,ok,b1,10.662112200477603,10.662112200477594
01385099999,2024,TMP,8377,24,6.002463250459496e-13,2.2255094485259953e-13,52.157493636900504,922.7767696814208,2.491657673837318e-13,1,ok,b2,11.027509308421147,11.027509308421154
01386099999,2024,TMP,7361,24,8.068476110509961e-13,2.2255094485259953e-13,54.52463408700861,910.7750420498329,8.950872316940452e-14,1,ok,b1,11.968100941509409,11.968100941509414
01387099999,2024,TMP,2860,24,6.9211891841276e-13,2.2255094485259953e-13,423.9203818343754,1023.1103536683247,,0,ok,c,12.020086256505747,12.020086256505687
01389099999,2024,TMP,8153,24,6.339460040152506e-13,2.2255094485259953e-13,51.36185814185833,910.8701268113616,6.835008073197919e-13,1,ok,b1,12.293432692852601,12.293432692852585
01392099999,2024,TMP,8365,24,2.069906604272121e-12,2.2255094485259953e-13,52.098623651886655,923.0407231568316,4.146686289427395e-14,1,ok,c,11.28627440717736,11.286274407177334
01393099999,2024,TMP,8378,24,1.0232117122856724e-12,2.2255094485259953e-13,52.20887113312468,921.5761444913679,8.969863145786978e-14,1,ok,b2,10.69192402525103,10.69192402525105
