station,year,field,days,n,dropped_quality,dropped_missing,dropped_repeat,n_days,dropped_days,coef_bytes,gram_bytes,grid_bytes,raw_bytes,npz_bytes,seconds,error
30967099999,2024,TMP,366,1396,1,0,0,0,0,200,5000,11168,568718,6547,0.006,
30975099999,2024,TMP,366,2749,33,0,0,0,0,200,5000,21992,1091802,8532,0.009,
31004099999,2024,TMP,366,2763,5,0,0,0,0,200,5000,22104,1195035,8551,0.014,
31005099999,2024,TMP,366,2692,86,8,0,0,0,200,5000,21536,1124996,8454,0.01,
31011099999,2024,TMP,366,2671,102,7,0,0,0,200,5000,21368,1096059,8452,0.014,
31016099999,2024,TMP,366,2727,46,2,0,0,0,200,5000,21816,1107695,8521,0.012,
31026099999,2024,TMP,366,2639,25,5,0,0,0,200,5000,21112,1122469,8397,0.01,
31041099999,2024,TMP,366,2755,26,2,0,0,0,200,5000,22040,1142602,8544,0.011,
31054099999,2024,TMP,366,1367,19,0,0,0,0,200,5000,10936,545084,6722,0.006,
31062099999,2024,TMP,366,2751,10,2,0,0,0,200,5000,22008,1032498,8552,0.01,
31087099999,2024,TMP,366,1606,0,9,0,0,0,200,5000,12848,653163,7043,0.009,
31088099999,2024,TMP,366,2780,3,0,0,0,0,200,5000,22240,1170909,8570,0.012,
31096099999,2024,TMP,366,2765,6,2,0,0,0,200,5000,22120,1162349,8565,0.011,
31102099999,2024,TMP,366,976,2,17,0,0,0,200,5000,7808,380099,6018,0.008,
31123099999,2024,TMP,366,1948,27,1,0,0,0,200,5000,15584,770308,7315,0.012,
31137099999,2024,TMP,366,1424,78,14,0,0,0,200,5000,11392,552630,6628,0.009,
31152099999,2024,TMP,366,2762,15,6,0,0,0,200,5000,22096,1104033,8554,0.01,
31168099999,2024,TMP,366,2773,3,3,0,0,0,200,5000,22184,1083553,8570,0.01,
31174099999,2024,TMP,366,2731,45,0,0,0,0,200,5000,21848,1197678,8516,0.011,
31253099999,2024,TMP,366,2780,3,2,0,0,0,200,5000,22240,1115341,8586,0.013,
31285099999,2024,TMP,366,2745,26,10,0,0,0,200,5000,21960,1116914,8540,0.015,
31295099999,2024,TMP,366,2743,44,3,0,0,0,200,5000,21944,1128077,8532,0.012,
31300099999,2024,TMP,366,2749,28,2,0,0,0,200,5000,21992,884695,8531,0.01,
31328999999,2024,TMP,366,14579,4,13,0,0,0,200,5000,116632,5484165,32591,0.055,
31329099999,2024,TMP,366,2760,25,1,0,0,0,200,5000,22080,1131661,8551,0.011,
31348099999,2024,TMP,366,2634,154,3,0,0,0,200,5000,21072,1082267,8391,0.015,
31369099999,2024,TMP,366,662,0,0,0,0,0,200,5000,5296,265890,5709,0.004,
31371099999,2024,TMP,366,2695,78,5,0,0,0,200,5000,21560,1079193,8473,0.011,
31388099999,2024,TMP,366,2717,67,0,0,0,0,200,5000,21736,1083582,8508,0.013,
31416099999,2024,TMP,366,2770,13,0,0,0,0,200,5000,22160,1151053,8562,0.009,
31418099999,2024,TMP,366,2740,2,3,0,0,0,200,5000,21920,915926,8533,0.009,
31439099999,2024,TMP,366,2782,1,5,0,0,0,200,5000,22256,1132053,8590,0.01,
31442099999,2024,TMP,366,2654,120,6,0,0,0,200,5000,21232,1081079,8433,0.009,
31445099999,2024,TMP,366,1340,40,0,0,0,0,200,5000,10720,407047,6530,0.005,
31478099999,2024,TMP,366,2685,87,5,0,0,0,200,5000,21480,1157336,8446,0.011,
31484099999,2024,TMP,366,2763,16,5,0,0,0,200,5000,22104,1078047,8560,0.01,
31489099999,2024,TMP,366,2761,18,1,0,0,0,200,5000,22088,1023542,8565,0.01,
31510099999,2024,TMP,366,2749,6,3,0,0,0,200,5000,21992,1079749,8539,0.011,
31521099999,2024,TMP,366,2717,19,9,0,0,0,200,5000,21736,936649,8491,0.011,
31527099999,2024,TMP,366,2752,19,5,0,0,0,200,5000,22016,1075535,8538,0.01,
31532099999,2024,TMP,366,2757,19,2,0,0,0,200,5000,22056,1089663,8556,0.012,
31534099999,2024,TMP,366,2746,35,5,0,0,0,200,5000,21968,1106728,8530,0.014,
31538099999,2024,TMP,366,2754,28,0,0,0,0,200,5000,22032,1093890,8540,0.012,
31561099999,,TMP,,,,,,,,,,,9271,,0.001,"ValueError: 31561099999.csv: TMP kept 25 rows, need 26"
31583099999,2024,TMP,366,2690,91,0,0,0,0,200,5000,21520,1130320,8472,0.009,
31587099999,2024,TMP,366,2757,28,6,0,0,0,200,5000,22056,1075567,8552,0.01,
31594099999,2024,TMP,366,2747,25,1,0,0,0,200,5000,21976,1083511,8530,0.013,
31624099999,2024,TMP,366,2569,159,3,0,0,0,200,5000,20552,933040,8307,0.015,
31632099999,2024,TMP,366,2674,80,7,0,0,0,200,5000,21392,1029349,8441,0.011,
31655099999,2024,TMP,366,2772,4,5,0,0,0,200,5000,22176,1074813,8572,0.012,
31683099999,2024,TMP,366,2723,64,2,0,0,0,200,5000,21784,919339,8509,0.011,
31702099999,2024,TMP,366,2719,71,0,0,0,0,200,5000,21752,1077895,8505,0.014,
31707099999,2024,TMP,366,2754,19,16,0,0,0,200,5000,22032,1242661,8549,0.011,
31713099999,2024,TMP,366,2746,40,4,0,0,0,200,5000,21968,1100665,8551,0.012,
31725099999,2024,TMP,366,2780,10,1,0,0,0,200,5000,22240,1081979,8583,0.01,
31733099999,,TMP,,,,,,,,,,,4265,,0.001,"ValueError: 31733099999.csv: TMP kept 10 rows, need 26"
31735099999,2024,TMP,366,17237,2,0,2773,0,0,200,5000,137896,7243399,36986,0.076,
31754099999,2024,TMP,366,2624,111,7,0,0,0,200,5000,20992,962943,8362,0.01,
31770099999,2024,TMP,366,2747,14,15,0,0,0,200,5000,21976,1196170,8542,0.014,
31801099999,2024,TMP,366,90,1,1,0,0,0,200,5000,720,34713,4832,0.002,
31825099999,2024,TMP,366,2723,59,0,0,0,0,200,5000,21784,889462,8500,0.014,
31832099999,2024,TMP,366,697,1,1,0,0,0,200,5000,5576,292950,5708,0.006,
31845099999,2024,TMP,366,2661,127,1,0,0,0,200,5000,21288,1081886,8424,0.013,
31866099999,2024,TMP,366,2765,17,0,0,0,0,200,5000,22120,1065063,8553,0.013,
31873099999,2024,TMP,366,2786,3,0,0,0,0,200,5000,22288,1109497,8576,0.011,
31878099999,2024,TMP,366,702,0,0,0,0,0,200,5000,5616,302023,5694,0.004,
31909099999,2024,TMP,366,2770,14,0,0,0,0,200,5000,22160,1061874,8559,0.01,
31915099999,2024,TMP,366,2772,15,0,0,0,0,200,5000,22176,1104468,8571,0.01,
31921099999,2024,TMP,366,688,0,0,0,0,0,200,5000,5504,301004,5654,0.004,
31959099999,2024,TMP,366,2768,13,0,0,0,0,200,5000,22144,1138671,8565,0.012,
31960099999,2024,TMP,366,2778,0,0,0,0,0,200,5000,22224,1145906,8574,0.01,
31961099999,2024,TMP,366,2765,17,1,0,0,0,200,5000,22120,1120281,8559,0.013,
31969099999,2024,TMP,366,2786,1,1,0,0,0,200,5000,22288,1034284,8583,0.012,
31974199999,2024,TMP,366,16819,67,0,0,0,0,200,5000,134552,6210241,35061,0.075,
31981099999,2024,TMP,366,2744,45,0,0,0,0,200,5000,21952,1098863,8541,0.014,
31981199999,2024,TMP,366,15140,0,0,0,0,0,200,5000,121120,5689293,34826,0.043,
31987099999,2024,TMP,366,2782,3,0,0,0,0,200,5000,22256,1108195,8584,0.012,
31989099999,2024,TMP,366,2779,3,0,0,0,0,200,5000,22232,1029404,8581,0.012,
31995099999,,TMP,,,,,,,,,,,3376,,0.001,ValueError: a chunk needs at least one sample
32010099999,2024,TMP,366,1399,2,0,0,0,0,200,5000,11192,607050,6550,0.008,
32027099999,2024,TMP,366,2750,3,10,0,0,0,200,5000,22000,1269338,8538,0.014,
32043099999,,TMP,,,,,,,,,,,612,,0.001,"ValueError: 32043099999.csv: TMP kept 1 rows, need 26"
32053099999,2024,TMP,366,2769,8,5,0,0,0,200,5000,22152,1238724,8576,0.016,
32061099999,2024,TMP,366,2774,1,1,0,0,0,200,5000,22192,1293343,8565,0.013,
32069099999,2024,TMP,366,2789,3,1,0,0,0,200,5000,22312,1189166,8588,0.013,
32076099999,2024,TMP,366,2769,12,1,0,0,0,200,5000,22152,1245072,8571,0.012,
32098099999,2024,TMP,366,2786,7,0,0,0,0,200,5000,22288,1260986,8574,0.011,
32099099999,2024,TMP,366,2784,0,0,0,0,0,200,5000,22272,1263763,8570,0.017,
32121099999,2024,TMP,366,2775,6,0,0,0,0,200,5000,22200,1255361,8571,0.013,
32150099999,2024,TMP,366,14705,23,0,2771,0,0,200,5000,117640,7147553,32113,0.064,
32165099999,2024,TMP,366,2783,2,0,0,0,0,200,5000,22264,1245808,8566,0.011,
32213099999,2024,TMP,366,2319,3,1,0,0,0,200,5000,18552,1069094,7991,0.01,
32215099999,2024,TMP,366,2786,1,0,0,0,0,200,5000,22288,1341022,8574,0.014,
32252099999,2024,TMP,366,2691,9,3,0,0,0,200,5000,21528,1149404,8474,0.012,
32287099999,2024,TMP,366,1839,2,1,0,0,0,200,5000,14712,806057,7300,0.012,
32333099999,2024,TMP,366,2775,1,0,0,0,0,200,5000,22200,1157166,8562,0.014,
32389099999,2024,TMP,366,1927,0,0,0,0,0,200,5000,15416,844795,7413,0.011,
32408099999,2024,TMP,366,2751,7,5,0,0,0,200,5000,22008,1176816,8535,0.012,
32411099999,2024,TMP,366,2634,0,1,0,0,0,200,5000,21072,1116916,8338,0.01,
32477099999,2024,TMP,366,1977,9,0,0,0,0,200,5000,15816,841598,7498,0.008,
32496099999,,TMP,,,,,,,,,,,554,,0.001,ValueError: a chunk needs at least one sample
32509099999,2024,TMP,366,2774,0,0,0,0,0,200,5000,22192,1162472,8572,0.013,
32540099999,2024,TMP,366,13867,0,0,0,0,0,200,5000,110936,5423083,31516,0.052,
32559099999,,TMP,,,,,,,,,,,601,,0.0,ValueError: a chunk needs at least one sample
32562099999,2024,TMP,366,728,0,0,0,0,0,200,5000,5824,328317,5733,0.005,
32583099999,2024,TMP,366,826,1,1,0,0,0,200,5000,6608,382687,5925,0.005,
32594099999,2024,TMP,366,1632,1,0,0,0,0,200,5000,13056,724923,6984,0.01,
32618099999,2024,TMP,366,799,0,0,0,0,0,200,5000,6392,372634,5855,0.005,
33000599999,2024,TMP,366,2585,24,0,0,0,0,200,5000,20680,1049167,8362,0.013,
33008099999,2024,TMP,366,5932,0,1,706,0,0,200,5000,47456,2513048,16987,0.02,
33019099999,2024,TMP,366,1853,3,0,0,0,0,200,5000,14824,778693,7312,0.008,
33027099999,2024,TMP,366,1818,14,3,0,0,0,200,5000,14544,789134,7261,0.007,
33036099999,2024,TMP,366,1833,0,0,0,0,0,200,5000,14664,767663,7279,0.007,
33038099999,2024,TMP,366,1963,9,0,0,0,0,200,5000,15704,824236,7469,0.008,
33041099999,2024,TMP,366,13874,2,0,1788,0,0,200,5000,110992,5729523,31280,0.078,
33088099999,2024,TMP,366,2604,6,0,0,0,0,200,5000,20832,1034191,8393,0.013,
33124099999,2024,TMP,366,1357,1,1,0,0,0,200,5000,10856,560599,6633,0.008,
33135099999,2024,TMP,366,2606,8,0,0,0,0,200,5000,20848,1065865,8373,0.013,
33177099999,2024,TMP,366,2622,4,0,0,0,0,200,5000,20976,1082450,8404,0.011,
33261099999,2024,TMP,366,2587,1,1,0,0,0,200,5000,20696,1049813,8354,0.011,
33275099999,2024,TMP,366,2602,13,0,0,0,0,200,5000,20816,1009147,8373,0.01,
33301099999,2024,TMP,366,2584,1,0,0,0,0,200,5000,20672,1080494,8355,0.01,
33317099999,2024,TMP,366,2604,1,0,0,0,0,200,5000,20832,1076631,8368,0.015,
33325099999,2024,TMP,366,2571,10,0,0,0,0,200,5000,20568,1044653,8343,0.011,
33345099999,2024,TMP,366,2617,2,1,0,0,0,200,5000,20936,1095169,8391,0.01,
33377099999,2024,TMP,366,2640,0,0,0,0,0,200,5000,21120,1029310,8407,0.009,
33393099999,2024,TMP,366,2576,12,0,0,0,0,200,5000,20608,1051279,8332,0.009,
33415099999,2024,TMP,366,2583,2,0,0,0,0,200,5000,20664,1062181,8351,0.008,
33429099999,2024,TMP,366,2572,7,0,0,0,0,200,5000,20576,1094649,8336,0.016,
33466099999,2024,TMP,366,2604,2,0,0,0,0,200,5000,20832,1063832,8388,0.014,
33506099999,2024,TMP,366,2618,0,1,0,0,0,200,5000,20944,1029521,8401,0.011,
33562099999,2024,TMP,366,2545,32,1,0,0,0,200,5000,20360,1028359,8303,0.01,
33587099999,2024,TMP,366,2649,5,0,0,0,0,200,5000,21192,1043105,8440,0.009,
33614099999,2024,TMP,366,2611,0,0,0,0,0,200,5000,20888,1050910,8388,0.009,
33631099999,2024,TMP,366,2620,15,0,0,0,0,200,5000,20960,1087943,8399,0.009,
33658099999,2024,TMP,366,2589,5,0,0,0,0,200,5000,20712,1045408,8359,0.015,
33663099999,2024,TMP,366,2612,39,0,0,0,0,200,5000,20896,1056882,8386,0.01,
33664099999,2024,TMP,366,2770,14,1,0,0,0,200,5000,22160,1075940,8559,0.012,
33678099999,2024,TMP,366,2772,15,0,0,0,0,200,5000,22176,1051390,8568,0.01,
33679099999,2024,TMP,366,2764,22,0,0,0,0,200,5000,22112,1071752,8546,0.01,
33711099999,2024,TMP,366,2643,12,0,0,0,0,200,5000,21144,1048276,8431,0.009,
33717599999,2024,TMP,366,445,2,0,0,0,0,200,5000,3560,152921,5617,0.003,
33744099999,2024,TMP,366,2781,1,1,0,0,0,200,5000,22248,1065519,8581,0.012,
33745099999,2024,TMP,366,2771,7,4,0,0,0,200,5000,22168,1106389,8568,0.012,
33748099999,2024,TMP,366,2774,5,2,0,0,0,200,5000,22192,1072955,8567,0.014,
33749099999,2024,TMP,366,2750,32,3,0,0,0,200,5000,22000,1099062,8534,0.01,
33754099999,2024,TMP,366,2778,13,0,0,0,0,200,5000,22224,1086332,8560,0.016,
33761099999,2024,TMP,366,2638,0,0,0,0,0,200,5000,21104,1048240,8421,0.015,
33791099999,2024,TMP,366,2665,4,0,0,0,0,200,5000,21320,1051799,8450,0.009,
33810099999,,TMP,,,,,,,,,,,554,,0.001,"ValueError: 33810099999.csv: TMP kept 1 rows, need 26"
33815099999,2024,TMP,366,2784,0,0,0,0,0,200,5000,22272,1109963,8563,0.015,
33821099999,2024,TMP,366,2773,4,0,0,0,0,200,5000,22184,1146554,8568,0.011,
33824099999,,TMP,,,,,,,,,,,549,,0.001,"ValueError: 33824099999.csv: TMP kept 1 rows, need 26"
33829099999,2024,TMP,366,2769,17,0,0,0,0,200,5000,22152,1076028,8573,0.013,
33837099999,2024,TMP,366,2634,1,0,0,0,0,200,5000,21072,1102356,8399,0.011,
33838799999,2024,TMP,366,16734,18,0,0,0,0,200,5000,133872,5594781,34234,0.055,
33881099999,2024,TMP,366,2781,1,1,0,0,0,200,5000,22248,1082879,8579,0.009,
33883099999,2024,TMP,366,2768,19,1,0,0,0,200,5000,22144,1048192,8560,0.016,
33885099999,2024,TMP,366,2787,0,0,0,0,0,200,5000,22296,1095648,8587,0.017,
33886099999,2024,TMP,366,2771,15,2,0,0,0,200,5000,22168,1054238,8563,0.01,
33892099999,2024,TMP,366,2785,0,2,0,0,0,200,5000,22280,1097214,8584,0.01,
33902099999,2024,TMP,366,2684,10,0,0,0,0,200,5000,21472,1044759,8456,0.011,
33924099999,2024,TMP,366,2780,1,1,0,0,0,200,5000,22240,1139312,8572,0.009,
33946099999,2024,TMP,366,16671,2,0,2752,0,0,200,5000,133368,7015472,34171,0.069,
33983099999,2024,TMP,366,2782,1,0,0,0,0,200,5000,22256,1128408,8574,0.016,
33998099999,2024,TMP,366,2782,0,3,0,0,0,200,5000,22256,1130292,8580,0.012,
34003099999,2024,TMP,366,2777,5,1,0,0,0,200,5000,22216,1111710,8580,0.015,
34009099999,2024,TMP,366,2777,3,3,0,0,0,200,5000,22216,1154520,8569,0.01,
34013099999,2024,TMP,366,2762,15,1,0,0,0,200,5000,22096,1129087,8571,0.011,
34036099999,2024,TMP,366,849,0,0,0,0,0,200,5000,6792,320575,5875,0.005,
34047099999,2024,TMP,366,2774,3,3,0,0,0,200,5000,22192,1120590,8573,0.01,
34049099999,2024,TMP,366,328,1,1,0,0,0,200,5000,2624,122829,5174,0.003,
34056099999,2024,TMP,366,1186,1,0,0,0,0,200,5000,9488,485405,6351,0.006,
34063099999,2024,TMP,366,789,5,0,0,0,0,200,5000,6312,315569,5834,0.005,
34069099999,2024,TMP,366,526,0,1,0,0,0,200,5000,4208,215618,5456,0.004,
34072099999,2024,TMP,366,1652,0,1,0,0,0,200,5000,13216,674877,7005,0.008,
34083099999,2024,TMP,366,1533,1,0,0,0,0,200,5000,12264,631210,6822,0.007,
34098099999,2024,TMP,366,1554,6,0,0,0,0,200,5000,12432,634102,6886,0.01,
34109099999,2024,TMP,366,2765,18,1,0,0,0,200,5000,22120,1090074,8551,0.012,
34110099999,2024,TMP,366,2763,17,1,0,0,0,200,5000,22104,1173952,8565,0.01,
34122099999,2024,TMP,366,17459,11,37,0,0,0,200,5000,139672,6084085,37902,0.07,
34123099999,2024,TMP,366,2776,2,2,0,0,0,200,5000,22208,1103347,8568,0.01,
34139099999,2024,TMP,366,2775,6,0,0,0,0,200,5000,22200,1153663,8566,0.014,
34146099999,2024,TMP,366,2762,21,2,0,0,0,200,5000,22096,1107032,8562,0.015,
34152099999,,TMP,,,,,,,,,,,11126,,0.001,"ValueError: 34152099999.csv: TMP kept 25 rows, need 26"
34163099999,,TMP,,,,,,,,,,,2427,,0.0,"ValueError: 34163099999.csv: TMP kept 5 rows, need 26"
34164099999,2024,TMP,366,801,2,0,0,0,0,200,5000,6408,289173,5804,0.006,
34171099999,2024,TMP,366,17459,14,1,0,0,0,200,5000,139672,6130455,37897,0.058,
34172099999,2024,TMP,366,49,0,0,0,0,0,200,5000,392,23325,4723,0.002,
34186099999,,TMP,,,,,,,,,,,6508,,0.001,"ValueError: 34186099999.csv: TMP kept 16 rows, need 26"
34199099999,2024,TMP,366,1743,3,0,0,0,0,200,5000,13944,695277,7131,0.008,
34202099999,2024,TMP,366,2771,8,2,0,0,0,200,5000,22168,1101261,8566,0.009,
34213099999,2024,TMP,366,1188,1,0,0,0,0,200,5000,9504,457352,6429,0.006,
34231099999,2024,TMP,366,2752,28,0,0,0,0,200,5000,22016,1072900,8534,0.015,
34238099999,2024,TMP,366,2768,15,0,0,0,0,200,5000,22144,1109020,8561,0.011,
34240099999,2024,TMP,366,58,0,0,0,0,0,200,5000,464,23239,4754,0.002,
34247099999,2024,TMP,366,334,2,0,0,0,0,200,5000,2672,140145,5230,0.003,
34253099999,2024,TMP,366,1025,1,0,0,0,0,200,5000,8200,425673,6184,0.005,
34254099999,2024,TMP,366,1418,4,0,0,0,0,200,5000,11344,574674,6755,0.009,
34262099999,2024,TMP,366,1150,1,0,0,0,0,200,5000,9200,477945,6321,0.006,
34267099999,2024,TMP,366,1142,3,1,0,0,0,200,5000,9136,472340,6311,0.006,
34273099999,2024,TMP,366,1372,3,0,0,0,0,200,5000,10976,566477,6639,0.009,
34289099999,2024,TMP,366,50,0,0,0,0,0,200,5000,400,24898,4736,0.002,
34300099999,2024,TMP,366,2605,3,0,0,0,0,200,5000,20840,1052018,8379,0.012,
34321099999,2024,TMP,366,2764,18,0,0,0,0,200,5000,22112,1092588,8550,0.009,
34336099999,2024,TMP,366,2772,10,1,0,0,0,200,5000,22176,1093783,8558,0.009,
34344099999,2024,TMP,366,1170,0,1,0,0,0,200,5000,9360,463495,6340,0.005,
34356099999,,TMP,,,,,,,,,,,8192,,0.001,"ValueError: 34356099999.csv: TMP kept 22 rows, need 26"
34357099999,2024,TMP,366,1148,0,0,0,0,0,200,5000,9184,477414,6321,0.006,
34363099999,2024,TMP,366,43,1,2,0,0,0,200,5000,344,17023,4722,0.002,
34373099999,2024,TMP,366,1185,1,0,0,0,0,200,5000,9480,463893,6381,0.005,
34391099999,2024,TMP,366,1281,2,1,0,0,0,200,5000,10248,528332,6493,0.006,
34394099999,2024,TMP,366,2239,16,4,0,0,0,200,5000,17912,674202,7845,0.011,
34398099999,2024,TMP,366,2625,11,5,0,0,0,200,5000,21000,1069006,8356,0.009,
34415099999,2024,TMP,366,2556,41,1,0,0,0,200,5000,20448,1000936,8299,0.009,
34432099999,2024,TMP,366,459,0,0,0,0,0,200,5000,3672,183143,5370,0.004,
34438099999,2024,TMP,366,1165,2,0,0,0,0,200,5000,9320,485416,6334,0.006,
34445099999,2024,TMP,366,1161,0,1,0,0,0,200,5000,9288,486802,6333,0.005,
34461099999,2024,TMP,366,1176,0,0,0,0,0,200,5000,9408,460674,6370,0.006,
34473199999,2024,TMP,366,2631,11,0,0,0,0,200,5000,21048,1026835,8357,0.012,
34476099999,2024,TMP,366,246,0,0,0,0,0,200,5000,1968,108519,5075,0.002,
34504099999,2024,TMP,366,2687,2,0,0,0,0,200,5000,21496,1019678,8456,0.01,
34535099999,2024,TMP,366,1164,0,1,0,0,0,200,5000,9312,487930,6351,0.007,
34539099999,2024,TMP,366,432,1,0,0,0,0,200,5000,3456,173286,5320,0.003,
34545099999,2024,TMP,366,1162,0,0,0,0,0,200,5000,9296,484989,6354,0.005,
34555099999,2024,TMP,366,1164,0,0,0,0,0,200,5000,9312,493844,6344,0.006,
34560099999,2024,TMP,366,18376,2,1,2773,0,0,200,5000,147008,7587547,41242,0.084,
34578099999,2024,TMP,366,1164,1,0,0,0,0,200,5000,9312,482708,6350,0.006,
34579099999,2024,TMP,366,426,0,0,0,0,0,200,5000,3408,167881,5299,0.003,
34581099999,2024,TMP,366,2690,12,0,0,0,0,200,5000,21520,971683,8441,0.011,
34625099999,2024,TMP,366,732,2,0,0,0,0,200,5000,5856,295765,5781,0.003,
34635099999,2024,TMP,366,387,0,0,0,0,0,200,5000,3096,149258,5250,0.004,
34644099999,2024,TMP,366,1026,0,1,0,0,0,200,5000,8208,438278,6178,0.005,
34646099999,2024,TMP,366,127,0,0,0,0,0,200,5000,1016,52104,4865,0.002,
34655099999,2024,TMP,366,1193,1,0,0,0,0,200,5000,9544,489313,6387,0.008,
34662099999,2024,TMP,366,1183,1,0,0,0,0,200,5000,9464,483870,6374,0.006,
34691099999,2024,TMP,366,2668,25,1,0,0,0,200,5000,21344,1033627,8419,0.013,
34720099999,2024,TMP,366,1481,1,0,0,0,0,200,5000,11848,562666,6800,0.006,
34725099999,2024,TMP,366,924,2,1,0,0,0,200,5000,7392,359494,6041,0.005,
34727099999,2024,TMP,366,1139,0,1,0,0,0,200,5000,9112,467059,6307,0.006,
34735099999,2024,TMP,366,429,0,0,0,0,0,200,5000,3432,164812,5316,0.004,
34737099999,2024,TMP,366,1448,8,0,0,0,0,200,5000,11584,549255,6758,0.006,
34740099999,2024,TMP,366,241,0,2,0,0,0,200,5000,1928,109236,5065,0.002,
34743099999,2024,TMP,366,1147,0,0,0,0,0,200,5000,9176,475885,6300,0.006,
34759099999,2024,TMP,366,217,0,0,0,0,0,200,5000,1736,98876,5044,0.003,
34772099999,2024,TMP,366,1164,0,1,0,0,0,200,5000,9312,463920,6340,0.007,
34785099999,2024,TMP,366,1263,1,2,0,0,0,200,5000,10104,511419,6502,0.006,
34798099999,2024,TMP,366,2652,33,0,0,0,0,200,5000,21216,1009553,8391,0.01,
34824099999,2024,TMP,366,60,3,0,0,0,0,200,5000,480,23340,4741,0.001,
34825099999,2024,TMP,366,480,0,0,0,0,0,200,5000,3840,186658,5393,0.003,
34838099999,2024,TMP,366,2779,4,0,0,0,0,200,5000,22232,1077496,8571,0.01,
34845099999,2024,TMP,366,96,1,0,0,0,0,200,5000,768,37772,4825,0.002,
34858099999,2024,TMP,366,2765,7,2,0,0,0,200,5000,22120,1098039,8556,0.011,
34861099999,2024,TMP,366,17837,14,26,770,0,0,200,5000,142696,6225732,39557,0.075,
34866099999,2024,TMP,366,63,1,0,0,0,0,200,5000,504,24069,4753,0.001,
34868099999,2024,TMP,366,1167,0,0,0,0,0,200,5000,9336,478967,6351,0.005,
34871099999,2024,TMP,366,1235,2,2,0,0,0,200,5000,9880,500845,6438,0.005,
34880099999,2024,TMP,366,152,0,0,0,0,0,200,5000,1216,64025,4925,0.002,
34887099999,2024,TMP,366,1173,0,0,0,0,0,200,5000,9384,466044,6346,0.008,
34915099999,2024,TMP,366,466,1,0,0,0,0,200,5000,3728,184192,5363,0.003,
34917099999,2024,TMP,366,328,1,0,0,0,0,200,5000,2624,124726,5140,0.003,
34922099999,2024,TMP,366,458,1,0,0,0,0,200,5000,3664,180596,5365,0.003,
34924099999,2024,TMP,366,483,1,0,0,0,0,200,5000,3864,197062,5387,0.003,
34929099999,2024,TMP,366,17743,11,0,0,0,0,200,5000,141944,6172467,38962,0.068,
34936099999,2024,TMP,366,1427,0,0,0,0,0,200,5000,11416,554627,6736,0.005,
34937099999,2024,TMP,366,455,1,0,0,0,0,200,5000,3640,178549,5363,0.003,
34949099999,2024,TMP,366,17365,14,2,64,0,0,200,5000,138920,6333817,37523,0.057,
34954099999,2024,TMP,366,1180,0,0,0,0,0,200,5000,9440,471990,6360,0.008,
34958099999,2024,TMP,366,2068,27,2,0,0,0,200,5000,16544,809896,7598,0.008,
34964099999,2024,TMP,366,430,0,0,0,0,0,200,5000,3440,163814,5340,0.004,
34975099999,2024,TMP,366,2775,12,0,0,0,0,200,5000,22200,1120468,8559,0.012,
34984099999,2024,TMP,366,65,0,0,0,0,0,200,5000,520,24982,4767,0.002,
35001099999,2024,TMP,366,1504,0,0,0,0,0,200,5000,12032,626978,6823,0.007,
35007099999,,TMP,,,,,,,,,,,2842,,0.001,"ValueError: 35007099999.csv: TMP kept 7 rows, need 26"
35011099999,,TMP,,,,,,,,,,,9003,,0.001,"ValueError: 35011099999.csv: TMP kept 21 rows, need 26"
35026099999,2024,TMP,366,2744,32,3,0,0,0,200,5000,21952,1118104,8523,0.014,
35037099999,2024,TMP,366,2725,15,29,0,0,0,200,5000,21800,1115682,8506,0.012,
35067599999,2024,TMP,366,15665,21,1,1,0,0,200,5000,125320,6127333,35670,0.06,
35078099999,2024,TMP,366,2490,14,0,0,0,0,200,5000,19920,1037277,8155,0.013,
35085099999,2024,TMP,366,2515,23,0,0,0,0,200,5000,20120,961955,8202,0.014,
35092099999,2024,TMP,366,2554,1,2,0,0,0,200,5000,20432,735859,8265,0.01,
35106099999,2024,TMP,366,2557,23,1,0,0,0,200,5000,20456,983546,8253,0.01,
35107099999,2024,TMP,366,2579,29,0,0,0,0,200,5000,20632,1000753,8283,0.021,
35108099999,2024,TMP,366,17470,7,6,2587,0,0,200,5000,139760,7150702,39983,0.071,
35117199999,2024,TMP,366,2595,21,0,0,0,0,200,5000,20760,1000891,8305,0.012,
35118099999,2024,TMP,366,2610,7,2,0,0,0,200,5000,20880,990426,8336,0.015,
35121099999,2024,TMP,366,18568,4,3,30,0,0,200,5000,148544,6905302,41938,0.072,
35127099999,2024,TMP,366,2760,23,0,0,0,0,200,5000,22080,1084044,8541,0.016,
35138099999,2024,TMP,366,2779,6,0,0,0,0,200,5000,22232,1141222,8570,0.016,
35167099999,2024,TMP,366,2527,13,0,0,0,0,200,5000,20216,755716,8226,0.012,
35173099999,2024,TMP,366,2522,11,2,0,0,0,200,5000,20176,982732,8210,0.01,
35188099999,2024,TMP,366,17844,19,28,2407,0,0,200,5000,142752,7976889,40377,0.105,
35217099999,2024,TMP,366,2627,14,1,0,0,0,200,5000,21016,1002129,8366,0.018,
35229099999,2024,TMP,366,17111,9,2,2524,0,0,200,5000,136888,7037051,36847,0.078,
35234099999,2024,TMP,366,2478,63,0,0,0,0,200,5000,19824,975979,8132,0.013,
35235099999,2024,TMP,366,2443,17,1,0,0,0,200,5000,19544,750096,8115,0.008,
