station,year,field,n,order,score,coverage,gram_cond,design_cond,day_score,n_days_checked,gate,worst_param,amp_image,amp_raw
03853099999,2024,TMP,24270,24,1.2489898495108124e-13,2.2255094485259953e-13,52.89375964176818,913.9086528418043,4.4197884301237274e-13,6,ok,b1,4.616298152521361,4.6162981525213835
03857099999,2024,TMP,8367,24,1.5175586810249864e-13,2.2255094485259953e-13,52.16118131449218,923.0379474921014,1.4620021139715314e-14,1,ok,b2,4.2924854855038,4.292485485503837
03862099999,2024,TMP,20223,24,1.2202420434319884e-13,2.2255094485259953e-13,53.606407008216266,937.6770857071402,1.0139127457498145e-13,1,ok,b2,5.0795458981432855,5.079545898143311
03865099999,2024,TMP,10952,24,1.4870967864349396e-13,2.2255094485259953e-13,55.06594752189766,941.7787596616686,,0,ok,b2,5.3841549120292385,5.384154912029262
03866099999,2024,TMP,8377,24,1.463458824058469e-13,2.2255094485259953e-13,52.201819011132535,923.1208669351407,2.0394462645547508e-13,1,ok,b2,4.649203871075897,4.649203871075936
03872099999,2024,TMP,8315,24,1.045077215693992e-13,2.2255094485259953e-13,51.95632177645637,921.416590785103,8.279445849782693e-15,1,ok,b2,5.098393625727597,5.098393625727623
03876099999,2024,TMP,16131,24,1.2282640890060608e-13,2.2255094485259953e-13,55.66499920473338,956.7927574088617,5.5325299839901534e-14,1,ok,b2,5.486441301278229,5.486441301278253
03882099999,2024,TMP,8582,24,1.0179896005533154e-13,2.2255094485259953e-13,53.229059669442805,939.8436824400651,2.458892358131202e-14,1,ok,b2,5.187789765901707,5.187789765901737
03887399999,2024,TMP,16665,24,7.176337310818333e-14,2.2255094485259953e-13,52.021076838786655,922.0632176515321,4.0476733180284294e-13,7,ok,b2,5.1879369388389245,5.187936938838941
03891599999,2024,TMP,8330,24,8.654949276430307e-14,2.2255094485259953e-13,170.5515572426245,972.1876721369476,,0,ok,a2,4.468326366586443,4.468326366586492
03894099999,2024,TMP,22976,24,1.3060954083095595e-13,2.2255094485259953e-13,53.09560881681954,926.3985998743983,2.7119286938191794e-13,6,ok,b2,4.263327143663148,4.263327143663177
03895099999,2024,TMP,24780,24,1.1561759325184834e-13,2.2255094485259953e-13,51.93030992655189,922.1051499976121,1.2242885780181177e-12,6,ok,b2,4.642440501814099,4.64244050181413
03896099999,2024,TMP,694,24,8.141169395901117e-14,2.2255094485259953e-13,52.79440407912248,926.6861974157539,,0,ok,b2,4.932266959944089,4.932266959944089
03901099999,2024,TMP,8308,24,2.37112732868156e-13,2.2255094485259953e-13,52.026255403993005,923.7530314201481,9.303849499682599e-14,1,ok,b2,4.084017566441454,4.08401756644147
03904099999,2024,TMP,8635,24,2.2024059090818127e-13,2.2255094485259953e-13,53.30042961062912,939.0954843058394,2.4176548999078866e-13,1,ok,b2,4.119971078879322,4.119971078879336
03907099999,2024,TMP,8324,24,2.3106848782957657e-13,2.2255094485259953e-13,52.07271602212776,921.2275331709495,2.490917435033731e-13,1,ok,b2,3.831563889128128,3.8315638891281454
03908499999,2024,TMP,10063,24,4.0499679035732857e-13,2.2255094485259953e-13,58.15454238796734,929.3888962442937,,0,ok,b2,4.296787886174077,4.296787886174105
03911099999,2024,TMP,8371,24,3.492916477230472e-13,2.2255094485259953e-13,52.154363819611525,922.9611422049045,1.5094523718334132e-14,1,ok,b2,4.139362559726799,4.139362559726818
03915099999,2024,TMP,8627,24,2.1940298313120035e-13,2.2255094485259953e-13,53.082690527573746,940.2435035982675,3.887552761118967e-14,1,ok,b2,4.0648396924057515,4.0648396924057755
03916099999,2024,TMP,8328,24,3.344200002681815e-13,2.2255094485259953e-13,52.01904968486496,922.9522045868972,1.3129822366734528e-14,1,ok,b2,3.6295463342491368,3.62954633424917
03917099999,2024,TMP,24966,24,2.7418457577537864e-13,2.2255094485259953e-13,52.08056981765009,921.7094392979825,1.0498850770446886e-12,6,ok,b2,4.221961522970025,4.221961522970049
03923099999,2024,TMP,8377,24,2.6935359070574756e-13,2.2255094485259953e-13,52.15301423719667,922.9779030354578,7.205130086437749e-14,1,ok,b2,4.075522765411166,4.075522765411189
03924099999,2024,TMP,16677,24,2.0855229828734887e-13,2.2255094485259953e-13,51.95509464304868,921.7000534579178,3.981169135854824e-12,7,ok,b2,4.172043986295985,4.172043986296
03951099999,2024,TMP,8393,24,8.176311474050178e-14,2.2255094485259953e-13,52.24238631645532,921.8637170375325,1.1114144031986992e-14,1,ok,b2,3.04320922912838,3.043209229128383
03952099999,2024,TMP,8370,24,9.241487590517083e-14,2.2255094485259953e-13,52.12375602503825,922.3156782039808,6.967067264407527e-14,1,ok,b2,3.5264548964425493,3.5264548964425626
03953099999,2024,TMP,8389,24,8.885065359006827e-14,2.2255094485259953e-13,52.19435370755484,921.5550209761016,1.5615496053765746e-13,1,ok,b2,2.9710705661583288,2.97107056615834
03955099999,2024,TMP,16788,24,1.3028380496818426e-13,2.2255094485259953e-13,52.555437920574015,924.8745991797009,1.6372676900682438e-12,6,ok,b2,3.8039614926385994,3.803961492638616
03956099999,2024,TMP,8370,24,1.8755247549100082e-13,2.2255094485259953e-13,52.25315213536476,921.9461102095407,4.679626730172502e-13,1,ok,b2,3.724172263748556,3.7241722637485717
03961099999,2024,TMP,8374,24,1.9932413220913156e-13,2.2255094485259953e-13,52.181098244696585,921.8428625618,,0,ok,b1,4.262951805399978,4.262951805399983
03962099999,2024,TMP,16810,24,1.6332841807123774e-13,2.2255094485259953e-13,52.188489894996934,922.1937014999933,9.667143329127638e-13,6,ok,b1,4.001987609947972,4.001987609947977
03963099999,2024,TMP,8385,24,1.6806629655993543e-13,2.2255094485259953e-13,52.27494041261292,922.0260270361371,3.847777952751583e-13,1,ok,b2,3.3339914716221153,3.3339914716221357
03966099999,2024,TMP,8370,24,1.8913974843669132e-13,2.2255094485259953e-13,52.19800860315032,923.2719663052964,7.797577991488755e-14,1,ok,b1,4.134304006051755,4.134304006051758
03967099999,2024,TMP,10616,24,2.2267101108820982e-13,2.2255094485259953e-13,53.14896550021381,928.2494876612819,8.038785627672787e-14,1,ok,b2,4.365884794066237,4.3658847940662655
03969099999,2024,TMP,16815,24,2.1743346932579462e-13,2.2255094485259953e-13,52.1578082713797,922.4174958876362,4.63087514250672e-13,6,ok,b2,4.206768239663122,4.206768239663149
03970099999,2024,TMP,8373,24,1.1670510921665794e-13,2.2255094485259953e-13,52.11795795138862,920.993327701847,3.552934577453263e-14,1,ok,b2,3.8233191586436623,3.8233191586436615
03971099999,2024,TMP,8362,24,2.2578497870667028e-13,2.2255094485259953e-13,52.23461582556065,920.0588879706,2.6766888559124233e-14,1,ok,b2,4.298601651780149,4.298601651780168
03973099999,2024,TMP,12416,24,2.712363656066787e-13,2.2255094485259953e-13,52.86396470094056,926.9857552204688,8.54482229155116e-14,1,ok,b2,3.8593743903053075,3.859374390305318
03976099999,2024,TMP,8389,24,1.69986932289834e-13,2.2255094485259953e-13,52.23061298933902,921.7309679184762,3.7985582383474826e-13,1,ok,b2,3.311039139859018,3.311039139859027
03978099999,2024,TMP,8384,24,2.8637466390568787e-13,2.2255094485259953e-13,52.210801749466114,921.9875748341938,6.668462573453682e-13,1,ok,b2,3.599930865572275,3.5999308655722992
03979099999,2024,TMP,8373,24,2.105301242627062e-13,2.2255094485259953e-13,52.1375316617849,920.137490904419,1.2429346339374498e-14,1,ok,b2,4.202550917692961,4.202550917692973
03980099999,2024,TMP,8382,24,2.4959942414282514e-13,2.2255094485259953e-13,52.167010067223444,922.0675747519982,2.8796911029309987e-13,1,ok,b2,3.3617240203046266,3.3617240203046497
04005099999,2024,TMP,8204,24,6.21781952142026e-13,2.2255094485259953e-13,51.74737005812129,918.8872762634549,7.460174447364304e-14,1,ok,b2,5.915009424075293,5.915009424075184
04007099999,2024,TMP,5454,24,7.8763239941344e-13,2.2255094485259953e-13,51.508783602607416,917.8890115990923,,0,ok,b2,6.298678828432965,6.2986788284329
04013099999,2024,TMP,2476,24,3.5088845551607754e-13,2.2255094485259953e-13,67.13944326216262,910.8604840137598,,0,ok,b2,6.3889223894618405,6.388922389461811
04013199999,2024,TMP,3945,24,1.6022403297430285e-13,2.2255094485259953e-13,184.46876432168187,983.7488703932819,,0,ok,b2,6.319293709925196,6.319293709925204
04017099999,2024,TMP,5454,24,1.250240952561838e-12,2.2255094485259953e-13,51.51657438131864,918.7175172702165,,0,ok,b2,5.7833326816385044,5.78333268163844
04018016201,2024,TMP,16853,24,5.017618876595815e-13,2.2255094485259953e-13,52.20672891208061,922.4566036690576,5.776679480446386e-13,7,ok,b2,5.416861880767412,5.416861880767388
04030099999,2024,TMP,8877,24,3.957571658913835e-13,2.2255094485259953e-13,52.15742792395726,900.4000198966705,,0,ok,b2,5.936413320817479,5.936413320817452
04034099999,2024,TMP,5396,24,3.816902490611505e-13,2.2255094485259953e-13,51.44458011030545,913.9426388509419,,0,ok,b2,6.690784227051733,6.690784227051707
04038099999,2024,TMP,7729,24,2.8241954682901e-13,2.2255094485259953e-13,54.63191693223575,908.4158937761376,,0,ok,b2,6.315041985066339,6.315041985066324
04048099999,2024,TMP,8456,24,3.397553230267942e-13,2.2255094485259953e-13,52.12004102154918,918.6666964549502,6.694039553982185e-14,1,ok,b2,4.489384083944295,4.489384083944284
04056099999,2024,TMP,5332,24,2.8423066556702124e-13,2.2255094485259953e-13,52.46372791244603,911.1193937128589,,0,ok,c,7.198814014640279,7.198814014640283
04063099999,2024,TMP,8515,24,9.583726696624687e-13,2.2255094485259953e-13,52.12623308531639,920.7553242958512,,0,ok,b2,7.339998462982934,7.339998462982877
04064099999,2024,TMP,8165,24,1.1476375552235163e-12,2.2255094485259953e-13,53.817744536758696,917.8038733658431,1.4348588904259895e-13,1,ok,b2,6.525146456405231,6.5251464564052
04065099999,2024,TMP,1681,24,7.662358563666577e-14,2.2255094485259953e-13,131.66836774299105,950.4732051736576,,0,ok,b2,4.787709734981695,4.787709734981692
04065599999,2024,TMP,2481,24,4.106067156504301e-13,2.2255094485259953e-13,189.94058495128021,1040.7133601813766,,0,ok,b2,6.171174218634893,6.171174218634879
04069099999,2024,TMP,5466,24,3.5816969902055138e-12,2.2255094485259953e-13,51.579868856862106,917.7678079468565,,0,ok,b2,7.031377965197376,7.031377965197291
04071099999,2024,TMP,5226,24,1.3467337868561706e-12,2.2255094485259953e-13,55.491741528904846,932.2604439380531,,0,ok,b2,5.554326568475646,5.554326568475581
04072099999,2024,TMP,5275,24,1.1939509230093377e-12,2.2255094485259953e-13,56.20287177708585,894.4941960613335,,0,ok,b2,5.615003684830091,5.615003684830072
04073099999,2024,TMP,1306,24,1.3169183536063997e-12,2.2255094485259953e-13,72.30508259779938,918.8400098368751,,0,ok,b2,8.213382488214423,8.21338248821441
04077099999,2024,TMP,8212,24,9.278819977977819e-13,2.2255094485259953e-13,51.71931641783048,917.1419099281171,8.70107551319314e-13,1,ok,b2,5.7727577606131835,5.772757760613104
04082099999,2024,TMP,8671,24,1.5976544472186085e-12,2.2255094485259953e-13,53.936135057460966,925.7071457985875,1.5033680443524578e-13,1,ok,b2,5.592434084580628,5.592434084580605
04085099999,2024,TMP,1321,24,1.2982172980377897e-13,2.2255094485259953e-13,120.52597725778875,787.301681422617,,0,ok,b2,6.818940793355421,6.818940793355459
04089099999,2024,TMP,8664,24,4.307727793248314e-12,2.2255094485259953e-13,51.63486988843186,920.0623589315929,6.921509304716891e-13,1,ok,b2,6.930362728187256,6.93036272818718
04097099999,2024,TMP,199,24,4.555164876319639e-13,2.2255094485259953e-13,8342.155148760194,1072.5956288179977,,0,ok,b2,4.338084254176355,4.3380842541762545
04101099999,2024,TMP,5367,24,1.7936391795568022e-12,2.2255094485259953e-13,51.6056813634098,916.391859291802,,0,ok,b2,5.5396610627722955,5.539661062772254
04103099999,2024,TMP,5374,24,1.7131673627241174e-12,2.2255094485259953e-13,53.50297021258133,913.1223976288479,,0,ok,b2,5.920057665736523,5.920057665736471
04104099999,2024,TMP,5225,24,8.253562218885433e-13,2.2255094485259953e-13,55.446013699125345,906.650653697428,,0,ok,b2,5.60816182802337,5.6081618280233485
04109099999,2024,TMP,5454,24,2.0176771741023167e-12,2.2255094485259953e-13,51.49939447679409,918.6095016719546,,0,ok,b2,6.163870921699484,6.163870921699432
04120099999,2024,TMP,5453,24,1.9235207502931076e-13,2.2255094485259953e-13,51.46150249240997,917.0948149831249,,0,ok,b2,5.278447394328211,5.278447394328203
04123099999,2024,TMP,8275,24,1.4119542530946055e-12,2.2255094485259953e-13,51.89300973293084,916.6695019396271,2.8856387728781234e-13,1,ok,b2,5.2531965920110855,5.253196592011005
04124099999,2024,TMP,5456,24,3.7498868471446e-13,2.2255094485259953e-13,51.55517005279717,917.7969371428273,,0,ok,b2,5.589529304228307,5.5895293042283
04130099999,2024,TMP,8265,24,4.4249703394502217e-13,2.2255094485259953e-13,51.69546174051231,918.8339447057887,4.044274152811118e-14,1,ok,b2,5.931836214701656,5.931836214701633
04131099999,2024,TMP,5766,24,8.895996331782388e-13,2.2255094485259953e-13,51.008183562141504,910.5886858936516,,0,ok,b2,5.64217400444211,5.6421740044420385
04137099999,2024,TMP,8202,24,1.5426267096223467e-12,2.2255094485259953e-13,51.71220555789253,917.121452425768,8.103781006687842e-14,1,ok,b2,6.676584764568403,6.676584764568335
04146099999,2024,TMP,8220,24,2.421409683210709e-13,2.2255094485259953e-13,51.74386367954014,918.1354117606767,6.789669463922614e-14,1,ok,b2,4.770917402397308,4.770917402397297
04149099999,2024,TMP,5059,24,1.267916908991019e-13,2.2255094485259953e-13,110.78600220034211,891.1820165626705,,0,ok,c,7.341759733201625,7.341759733201639
04154099999,2024,TMP,5197,24,6.864837015218667e-14,2.2255094485259953e-13,145.5842822270079,897.5352191533747,,0,ok,b2,7.564969796535137,7.564969796535129
04160099999,2024,TMP,5505,24,3.409692760245486e-14,2.2255094485259953e-13,51.61122610786116,921.038599214235,,0,ok,c,7.70682038279703,7.706820382797018
04162099999,2024,TMP,5348,24,3.62687150457833e-14,2.2255094485259953e-13,52.19085058190686,910.5108157203665,,0,ok,a2,7.632332717525411,7.632332717525422
04165099999,2024,TMP,8227,24,2.7826698109822357e-13,2.2255094485259953e-13,51.761121809506065,916.957207767077,8.366473602102255e-14,1,ok,b2,4.788297329142982,4.788297329142949
04166099999,2024,TMP,4404,24,2.7487601245020706e-13,2.2255094485259953e-13,1461.8459683680533,838.977551926435,,0,ok,b2,6.374793326191363,6.374793326191384
04168099999,2024,TMP,3932,24,1.2184077157543554e-07,2.2255094485259953e-13,1.3540939820567068e+16,3842.5650088385796,,0,ILL-CONDITIONED,b2,7.597323378452957,7.597323436563227
04170099999,2024,TMP,5593,24,4.730056553531837e-13,2.2255094485259953e-13,52.086464731855884,921.8190102567318,,0,ok,b2,6.238898262707292,6.238898262707283
04175099999,2024,TMP,5462,24,4.2916542148956575e-13,2.2255094485259953e-13,51.51616874138857,918.5129999597847,,0,ok,b2,5.0858432949110295,5.085843294910972
04176099999,2024,TMP,5310,24,8.943582481879865e-14,2.2255094485259953e-13,9409.690896218175,886.150253287881,3.309501826352822e-14,1,ok,v,7.528158699183745,7.528158699183732
04183099999,2024,TMP,5520,24,1.4122679963820074e-13,2.2255094485259953e-13,52.082934326218364,917.1843182733477,,0,ok,b2,4.320756494459763,4.3207564944597285
04193099999,2024,TMP,5381,24,1.2488337082609443e-12,2.2255094485259953e-13,54.37560314167079,935.0411744975612,,0,ok,b2,5.9388872402691835,5.938887240269167
04195099999,2024,TMP,5443,24,8.416609796707168e-13,2.2255094485259953e-13,51.4974666674081,916.8331825286969,,0,ok,b2,5.573820628855187,5.573820628855132
04196099999,2024,TMP,5341,24,6.272571178553802e-13,2.2255094485259953e-13,58.498397395520215,901.7261315258356,,0,ok,b2,4.286293430613858,4.286293430613843
04197099999,2024,TMP,8087,24,4.842320062909531e-13,2.2255094485259953e-13,51.66758601784011,920.7721656739869,5.227458675022082e-14,1,ok,b2,4.375544973236365,4.3755449732362965
04202099999,2024,TMP,14464,24,1.4300136483459558e-13,2.2255094485259953e-13,62.6294501815784,1032.749051534815,1.5675298772230643e-13,5,ok,b2,15.17233602439904,15.172336024399119
04202199999,2024,TMP,2467,24,1.0177115664189753e-10,2.2255094485259953e-13,757791302.2160349,1607.4601016433573,,0,ok,c,10.068076916193514,10.068076916218839
04202299999,2024,TMP,17076,24,7.32415893911753e-14,2.2255094485259953e-13,51.30868604726375,932.2414239358297,4.520102467941093e-12,6,ok,c,10.79666669177327,10.796666691773243
04202399999,2024,TMP,2505,24,9.216173642977003e-14,2.2255094485259953e-13,146.8183312803915,1306.980587445115,,0,ok,b2,11.810997115483007,11.810997115482904
04202499999,2024,TMP,8136,24,2.897822853582104e-13,2.2255094485259953e-13,57.62546724891438,919.2236672183444,1.5857642999157594e-13,1,ok,c,10.136838128868483,10.136838128868414
04203099999,2024,TMP,2750,24,4.1850835190491923e-14,2.2255094485259953e-13,112.6847955911537,1319.1272664463752,,0,ok,a2,12.501995489991833,12.501995489991806
04204099999,2024,TMP,7814,24,1.5904068074671103e-14,2.2255094485259953e-13,118.04457449992789,932.4530664275994,,0,ok,v,8.898717695774534,8.898717695774529
04205099999,2024,TMP,2586,24,1.884869353589855e-14,2.2255094485259953e-13,124.42187070006071,1302.8261103732068,,0,ok,b2,15.773202654039691,15.773202654039721
04208099999,2024,TMP,2752,24,7.004249293606392e-14,2.2255094485259953e-13,112.71549354470403,1319.1726149978076,,0,ok,b2,14.280728202198336,14.280728202198159
04211099999,2024,TMP,7963,24,6.676241034600371e-14,2.2255094485259953e-13,76.21856878566273,918.0285091399032,3.560507104140936e-13,1,ok,b2,12.75643762240521,12.756437622405162
04214099999,2024,TMP,2384,24,1.6311954997364716e-11,2.2255094485259953e-13,5104243.489748544,1775.9914222836478,,0,ok,c,6.94997120839298,6.94997120839318
04220099999,2024,TMP,8386,24,1.1013001214817312e-13,2.2255094485259953e-13,52.258743547119565,921.9649725089033,3.282849099752261e-14,1,ok,c,9.905822123946791,9.905822123946745
04231099999,2024,TMP,18520,24,6.279054184430969e-14,2.2255094485259953e-13,54.47073289837973,952.5541584059083,2.5089989740746416e-13,6,ok,a2,15.68472194090391,15.684721940903875
04242099999,2024,TMP,2549,24,4.1344108978567883e-13,2.2255094485259953e-13,373.4749288801942,1434.4314301013112,,0,ok,b2,6.142827904993998,6.142827904993872
04250099999,2024,TMP,16173,24,5.866612881435543e-15,2.2255094485259953e-13,56.69068344437646,934.3936381500981,1.1591576906659142e-12,5,ok,b2,7.78418222518266,7.784182225182647
04253099999,2024,TMP,2733,24,6.644728361741317e-14,2.2255094485259953e-13,11492.733989313689,1378.3539020628402,,0,ok,b2,6.418158877146154,6.418158877146237
04260599999,2024,TMP,7915,24,6.735284898186502e-14,2.2255094485259953e-13,72.47651102988412,917.892790100588,5.798440193734809e-13,1,ok,b2,6.597032862898959,6.597032862898999
04266099999,2024,TMP,2747,24,7.533403055630344e-14,2.2255094485259953e-13,112.47266556649308,1317.8538361784947,,0,ok,b2,5.123239351954627,5.12323935195471
04270099999,2024,TMP,17330,24,3.824880904973623e-13,2.2255094485259953e-13,52.56969033926673,943.5954784513066,6.01101487601982e-13,6,ok,a2,10.314924854677137,10.31492485467716
04272099999,2024,TMP,107,24,0.9707785193783096,2.2255094485259953e-13,1.1770105316100364e+19,408276181706834.9,,0,ILL-CONDITIONED,a1,11575383.960505577,184234022.20561853
04285099999,2024,TMP,2753,24,1.268112217617871e-13,2.2255094485259953e-13,112.77942196718787,1319.6569136205655,,0,ok,b2,4.782182196992824,4.782182196992913
04301099999,2024,TMP,2751,24,2.408896983877196e-13,2.2255094485259953e-13,112.6701637562919,1318.976785934468,,0,ok,b2,16.188374367982888,16.18837436798287
04312099999,2024,TMP,8360,24,1.371934396020695e-13,2.2255094485259953e-13,52.29017770946278,920.9400628891473,1.0548951885135464e-13,1,ok,b2,16.77088814746704,16.770888147466994
04313099999,2024,TMP,2753,24,1.8920904306562622e-13,2.2255094485259953e-13,112.77942039976287,1319.6566165109696,,0,ok,b2,13.767112950281302,13.767112950281247
04320099999,2024,TMP,6599,24,1.8644967112832537e-13,2.2255094485259953e-13,1343.7219061687097,1173.3069301118273,,0,ok,b2,13.8987137834865,13.898713783486423
04330099999,2024,TMP,2750,24,2.8133806444934783e-13,2.2255094485259953e-13,112.82701943607015,1319.2829265272223,,0,ok,b2,12.911464923386294,12.91146492338615
04339099999,2024,TMP,420,24,0.00046250244862939166,2.2255094485259953e-13,2.0508918484794107e+18,579689684.6861194,,0,ILL-CONDITIONED,b2,317232.8670843331,317087.28519947064
04341099999,2024,TMP,7378,24,1.1083444366597489e-13,2.2255094485259953e-13,198.85179100856135,946.1505076862652,8.684135405375661e-14,1,ok,b2,11.520274756154858,11.520274756154807
04351099999,2024,TMP,2752,24,8.11415293391688e-13,2.2255094485259953e-13,112.71549250349862,1319.1723190993614,,0,ok,b2,6.788767541418127,6.788767541418106
04360099999,2024,TMP,6959,24,1.1368611667785106e-08,2.2255094485259953e-13,4.066011462803541e+16,1995.325362934716,6.084557958932567e-14,1,ILL-CONDITIONED,a2,9.88559416409084,9.885594180742
04361099999,2024,TMP,16299,24,2.083411061399344e-12,2.2255094485259953e-13,54.10444427425274,952.1971328120006,9.490266735247746e-13,4,ok,b2,7.263705283774699,7.263705283774672
04373099999,2024,TMP,2751,24,1.6005244987638619e-12,2.2255094485259953e-13,112.6701637562919,1318.976785934468,,0,ok,c,7.22594020752455,7.225940207524522
04382099999,2024,TMP,2749,24,8.723192328636708e-13,2.2255094485259953e-13,112.64389538982488,1318.5868925654433,,0,ok,c,5.514223717361914,5.514223717361891
04390099999,2024,TMP,8365,24,2.2845103301728504e-12,2.2255094485259953e-13,52.277796356654584,920.9263539606543,2.0709147693466332e-14,1,ok,b2,6.659404938562819,6.659404938562761
06005099999,2024,TMP,1337,24,1.4244298375691944e-09,2.2255094485259953e-13,1.0555347569531308e+18,53027.75149701286,,0,ok,a2,8.63595015827516,8.635950149695587
06009099999,2024,TMP,1203,24,2.1147020257935025e-06,2.2255094485259953e-13,1.5593228569208842e+18,52804.8197193597,,0,ILL-CONDITIONED,a1,5.149694807905387,5.149694533924684
06010099999,2024,TMP,16762,24,1.1377134584570804e-12,2.2255094485259953e-13,52.07584421158193,922.2922924016938,2.6596840687388552e-12,7,ok,b2,3.7167571433764386,3.7167571433764643
06011099999,2024,TMP,1228,24,3.1917339693433077e-06,2.2255094485259953e-13,5.4822838637833165e+17,75604.12637103332,,0,ILL-CONDITIONED,c,9.533009417535832,9.533006322902922
06012099999,2024,TMP,1291,24,5.349324524897081e-07,2.2255094485259953e-13,4.428934525770886e+17,52880.48903142659,,0,ILL-CONDITIONED,b2,6.7939794951271475,6.7939793879729855
06016099999,2024,TMP,16617,24,1.9202625052724103e-13,2.2255094485259953e-13,52.11045832554479,924.4856341111131,3.6290970228947137e-12,6,ok,b2,6.0665420830394865,6.06654208303953
06017099999,2024,TMP,16610,24,2.0951300480228618e-13,2.2255094485259953e-13,52.10455828507344,925.8992204328872,9.256736791226936e-13,6,ok,b2,5.8878870181301055,5.887887018130145
06019099999,2024,TMP,8189,24,2.3308446408416523e-13,2.2255094485259953e-13,52.84768543090108,911.3836072216394,3.4303157886163165e-13,1,ok,b2,6.358305192503263,6.358305192503273
06021099999,2024,TMP,2680,24,2.3459074353496867e-13,2.2255094485259953e-13,52.22449813715852,908.8238199591148,,0,ok,b2,6.3748443111479,6.37484431114794
06022199999,2024,TMP,13951,24,3.3674206898644114e-08,2.2255094485259953e-13,3.4683126805252564e+16,1991.7034127792422,2.6919137209168807e-12,5,ILL-CONDITIONED,b1,3.3135093272594567,3.313509300015445
06022299999,2024,TMP,13844,24,3.361181108825584e-08,2.2255094485259953e-13,3.242898815445148e+16,1984.6496014928116,7.495932938092649e-13,5,ILL-CONDITIONED,b1,3.3863049309984365,3.3863049004962487
06022399999,2024,TMP,13631,24,3.2597397617132265e-08,2.2255094485259953e-13,4.511578699432407e+16,1985.653175259822,4.508992171717378e-13,5,ILL-CONDITIONED,b1,3.472627517411938,3.4726274920357723
06022499999,2024,TMP,13907,24,5.0886686724781546e-08,2.2255094485259953e-13,5.874478109302935e+16,1984.746760869617,4.165186714052049e-13,5,ILL-CONDITIONED,b1,3.265295416709646,3.2652953876062507
06030099999,2024,TMP,36996,24,2.82184921679505e-13,2.2255094485259953e-13,55.61686747934352,839.3832483800581,1.7521564928057238e-13,7,ok,b1,6.943176208275586,6.943176208275587
06031099999,2024,TMP,8222,24,4.0655069075781506e-13,2.2255094485259953e-13,52.60961469614103,920.0959874133798,4.3934787351324365e-14,1,ok,v,7.131228614270785,7.131228614270786
06032099999,2024,TMP,8368,24,2.1031762454401234e-13,2.2255094485259953e-13,52.197026192442316,922.3905442467398,9.996657993591591e-15,1,ok,b2,7.030833601419389,7.030833601419399
06033099999,2024,TMP,2725,24,2.2187905069964315e-13,2.2255094485259953e-13,52.487901489687964,918.7436653964601,,0,ok,b2,7.3346714586331245,7.334671458633164
06041099999,2024,TMP,8364,24,2.4773327023250937e-13,2.2255094485259953e-13,52.19260073014208,922.0920250454808,1.5972396122643193e-14,1,ok,b2,6.963303305487666,6.963303305487691
06049099999,2024,TMP,7754,24,2.0046164127252316e-13,2.2255094485259953e-13,72.6621833848178,933.1708504196853,1.9652746565394964e-14,1,ok,b1,6.873532388689491,6.873532388689518
06052099999,2024,TMP,701,24,6.670151811333659e-05,2.2255094485259953e-13,9.1609446546613e+17,17634838.352564856,6.161991262246023e-13,1,ILL-CONDITIONED,b2,1295965.4294428192,1296049.5723463227
06056099999,2024,TMP,8366,24,2.362107682578862e-13,2.2255094485259953e-13,52.19280414446843,922.048410959681,3.7908786180409355e-13,1,ok,b2,6.416519357867714,6.416519357867735
06058099999,2024,TMP,8241,24,1.938842436635879e-13,2.2255094485259953e-13,51.99717469414299,922.8651480082934,1.2613934488182512e-13,1,ok,b2,6.4941473218281995,6.494147321828218
06060099999,2024,TMP,34233,24,2.971795261611844e-13,2.2255094485259953e-13,53.77678804253712,820.5627062230465,7.07313231868376e-13,7,ok,b1,6.413758078518763,6.41375807851877
06065099999,2024,TMP,8102,24,2.709938397634987e-13,2.2255094485259953e-13,56.67211450298267,918.4120688828306,2.5018023608918523e-14,1,ok,b1,6.9441848506839845,6.944184850683993
06066099999,2024,TMP,12729,24,7.125231126242194e-13,2.2255094485259953e-13,416.98908433693003,1072.263932075285,1.1323103122869857e-13,4,ok,b1,6.3837935331240105,6.383793533124074
06068099999,2024,TMP,8363,24,4.2451168766729197e-13,2.2255094485259953e-13,52.2105348978469,922.1069510370982,1.2504101925883088e-13,1,ok,b1,6.53585738804601,6.535857388046011
06069099999,2024,TMP,758,24,5.64506283277583e-07,2.2255094485259953e-13,2.4612698493035894e+18,97733.424620265,,0,ILL-CONDITIONED,a1,501.71316427838923,501.7131283541662
06070099999,2024,TMP,25135,24,2.0982439907002806e-13,2.2255094485259953e-13,52.22630090548513,920.6754329771552,2.463723319997075e-13,7,ok,b1,7.272708685984933,7.272708685984949
06072099999,2024,TMP,7674,24,4.614876666070904e-13,2.2255094485259953e-13,322.67666690690373,959.1443193905668,,0,ok,b1,7.073718290515221,7.073718290515227
06073099999,2024,TMP,8238,24,1.888634958653788e-13,2.2255094485259953e-13,52.86302561777671,921.2727854043526,8.42671242685161e-14,1,ok,b2,6.950026255445861,6.950026255445882
06074099999,2024,TMP,8312,24,2.18579808333795e-13,2.2255094485259953e-13,52.65828152580377,916.7281441879319,2.288285378955833e-13,1,ok,b2,6.622847186884382,6.622847186884417
06079099999,2024,TMP,7963,24,1.5866856932169931e-13,2.2255094485259953e-13,73.25069462945812,929.6054938078971,2.995866732759125e-14,1,ok,b2,7.361290281449354,7.361290281449391
