group,n_blocks,n,n_flags,digest,bytes_header,bytes_payload,samples,p_c,p_v
0ABN/up,4,1206,0,f068bd8a0a99893822fac23b07345622ce8dabb2fd9a18e4f41ccc4e62d4c6ac,1633,15472,1206,0.761983293560669,0.007840553420593073
0ABY/east,12,4114,0,e47284ed7d6731eb0afd9bc5ca568accc82442b412582860dfc947d84245ba03,4932,50384,4114,-0.6563157148259501,0.018630829243990624
0ABY/north,12,4114,0,b976726eac4942a9427f5a3dc3d6b20295fe241811281d16b9ead36d92880341,4903,50384,4114,0.03211415877323639,0.013795782743881504
0ABY/up,12,4114,0,945961c59cfa95d93f182c754e151c10a1287abeb467bd743b78d39260d5dda1,4904,50384,4114,0.5069816887360781,0.00519991907214581
0AKE/east,16,5807,0,f72d848ff62789ebcb66995acab3d5303521ea49047e9df8ac4d4e96f33a6ce5,6557,69752,5807,0.4245337713798396,0.018799645543716437
0AKE/north,16,5807,0,022f75c7377961c87e0cad57ab5f84d0c461a3aab3737d7387057cbe38159c09,6576,69752,5807,0.9940640204154043,0.014212460159135472
0AKE/up,16,5807,0,725fd4b94efa11b7fc8ab0bcf3e96e309d77e2afb4abdb7735d96168e3d01349,6505,69752,5807,0.07313509932575352,0.0052162978318719844
0ALE/east,11,3857,0,d937246826bf9334b99634973139176f15c0612c630e9159b488d48b9c6baab2,4489,46872,3857,0.4960797059266371,0.016941200070357987
0ALE/north,11,3857,0,ae97ac8909f24b69bce2b41fc1a7fea264f02cd2fea700b0149ecbed861877ea,4481,46872,3857,0.07537950217471388,0.014726810386447214
0ALE/up,11,3857,0,247f452b0a073df49a333e9a7d1eae3260e8de8c73b1c93c2cb8631ddc354e99,4475,46872,3857,0.3959088142343591,0.009295282731428394
0ALF/east,21,7541,0,ed0ead2bb3d3fc1ab5f6d3b7025c4b8d625209c025868f67b0ef80e70902fd0f,8633,90904,7541,-0.838117384548743,0.01666838247362203
0ALF/north,21,7541,0,7358dfa48105c19684b48727eca34abc479fb704b4eb08bdb5965020256fbd60,8608,90904,7541,0.6782674960686212,0.014846870357422536
0ALF/up,21,7541,0,4a0336e9cc4101e5d8fb9ed5dc58e993b27060fe94f6f5397defcff6a834b2e9,8596,90904,7541,0.605212760222386,0.00830196671538244
0ALI/east,16,5632,0,a7ee5b7177ae01ec5ef62e093e723f079b9773dbe44e625d3f1d8fd0f04c86e8,6558,68352,5632,0.9423162525595069,0.017439377586338557
0ALI/north,16,5632,0,7628b99074d42d89dae90924077419c417a07fdb4e18c454991631995556d3e8,6595,68352,5632,0.4800974754901785,0.014535752811314164
0ALI/up,16,5632,0,5f275908f09b8f48c917b4ee2093faf757db618262fa0c0bba7e7fae743da7e0,6520,68352,5632,0.6891020439488397,0.003541115689542623
0ALM/east,25,8827,0,6eacfc58738c799b3e0c31f8f6e7a7440fbd07d8ece1b3c78a8f7b751429df91,10194,107016,8827,-0.18845473171275864,0.01843076743329369
0ALM/north,25,8827,0,20d7568c8fd305dc88f1f535904d1552a3c0401984cc202df39ed455321807e7,10273,107016,8827,0.6800297153401191,0.013765605610575946
0ALM/up,25,8827,0,7eb123ef42d89b3b2abc81b3fd436f3d2388065317b494c0e2a8151ced8b7d70,10226,107016,8827,0.5941668822448894,0.006407778569812503
0ALN/east,4,1197,0,9ea1ad374d2a4af94b1501288708ef8872bffee85170795f3900041c905987b8,1644,15400,1197,0.9290951053106247,0.01667645810870668
0ALN/north,4,1197,0,bad7f726df08ef038706c23b45b8e1e823f080fb85dce4cf19b54998b50e7c51,1637,15400,1197,0.4731266173580072,0.01329769494768063
0ALN/up,4,1197,0,e0b07723913ae5e63f793a79be22297801bd3a782e25be8885335cd38957a6dc,1625,15400,1197,0.6477794266886884,0.009646085314037699
0ALS/east,8,2833,0,f9b9660d3b54d667c60c7bcd1fc1cff06564c616e0942cc1b87c265918d42f91,3263,34312,2833,0.2047313988625273,0.018713954581945837
0ALS/north,8,2833,0,1b3ba584879480769fe4afc83cbb53a209044c3145c955ddfa7247d52dd5956d,3254,34312,2833,0.06743074835731232,0.0142927519557963
0ALS/up,8,2833,0,eec67ac431a2bc481e02f5985490e0db2bbde41eaa89aa14cf053b8e2883365a,3269,34312,2833,0.19054121415156655,0.0026581079958487067
0ALV/east,19,6707,0,62db8b9230a8fcd97358dfdc977040a11be3b994eba14a5ddc3ac27110656962,7766,81320,6707,0.24674756074252277,0.016170379226410705
0ALV/north,19,6707,0,5544a0c074f6271d7ab11b6879245f8923739a1efc5090c40c4e284d64af6ae1,7815,81320,6707,0.23019500292583855,0.015154121501767176
0ALV/up,19,6707,0,cd69904d2bcb8ab067b5ee945d7d6632889efb065e34a04786fc19a093ade794,7737,81320,6707,0.9247301255341939,0.007348461622718065
0AMB/east,12,4090,0,58de09e28adaa4f655ec3da23f83925270a76fa5de5a79a0fd0b02b3088b7a83,4930,50192,4090,-0.09907054725259751,0.016802317933259262
0AMB/north,12,4090,0,2b74a7eb1e747eeeedcbb5faa371e9ca9f7d150cc8a861f57d0fd38d994e3ba8,4947,50192,4090,0.6978294937287979,0.01492661113568448
0AMB/up,12,4090,0,910f50382edfb3f6846860480a775462f9deb555775ee8b7a908b9bbccb1c37f,4845,50192,4090,0.044028351247161014,0.007331902547584342
0AME/east,18,6179,0,dd6dcaa511d2fb000506c4fb6c3aa0391f17397327e8a9852993298f7d591684,7363,75640,6179,0.6570315676130702,0.018066452834878746
0AME/north,18,6179,0,1bbde9072ec99ec54151874b19b2434e1f1e1688e20f6356456a6c577edd972b,7338,75640,6179,0.08344174525251018,0.014387879755276873
0AME/up,18,6179,0,6672a71ff12b9e4e076570f1ccc5a71935421a676b973f88c034dfa1ef3a1eec,7323,75640,6179,0.3634288643513022,0.005247952739129433
0AMM/east,19,6683,0,46f34ef15ad79bae2730415a605daa7ca7d774e510a87ebfff32349cf63e53c9,7796,81128,6683,0.9545054813332924,0.015191532466591929
0AMM/north,19,6683,0,b2b082c9b03c4f20b680eb6935264b4dd3a5b08358962bf36870313dd4073303,7833,81128,6683,0.6970848483441677,0.015039189591486167
0AMM/up,19,6683,0,0173eee544951e311b8c6650b7f0875f54b2358f9a0e40e968cb8876712063b8,7747,81128,6683,0.20919660928234754,0.007519791269308052
0AMS/east,11,3714,0,3e1a34aa881aa009137e0c61249b181ccf23e3f8a4c3bedd8816967fc26b9088,4441,45728,3714,0.04208590559166548,0.01694347790030641
0AMS/north,11,3714,0,52e60b89f2eed580fb7528646345add312fc3cc44c7fb2e9e4b08c2c818da51b,4492,45728,3714,0.9354604076286357,0.014225556610462252
0AMS/up,11,3714,0,1f64574aa6596e0b13e09c829c53ad0baed69b16d0e0c5e2ffb8f86a4bb1fa67,4466,45728,3714,0.8084306956110296,0.010211055718957536
0ANA/east,19,6849,0,7ad2137867b3702011a031979d8295e472837447adef90e02e00ae64b777276c,7761,82456,6849,-0.35565767731982334,0.015974464027952336
0ANA/north,19,6849,0,d8663d5e85f8e66258a13641ab451c51eae9c37213094bc48bcf9ddd2c9e5e53,7830,82456,6849,0.5025239288281074,0.015475369053543587
0ANA/up,19,6849,0,b4af38dbd215d56b7d43953cbc80ddd9161487d1839cb4c5d77bd93d3d098574,7751,82456,6849,0.6374227182234886,0.008099567008966784
0ANG/east,19,6616,0,7c3e723bc8a8ee60bd2ed424bef62cc3dac99380795a4ed097e448b25c2ee03d,7800,80592,6616,-0.9001268342918689,0.016417712153085687
0ANG/north,19,6616,0,a2df46163f4044bfebe33f83c4fcc8213aec879437fcdeeec13cde525beb874e,7815,80592,6616,0.8871414035664865,0.014663375208289123
0ANG/up,19,6616,0,5b379b1c6a666d334cf40d1b4f9deabe42d7ce57744089d5fce698927c0a7427,7755,80592,6616,0.7876236163417211,0.009096580659845001
0ANS/east,12,4098,0,696067d1ea700be6550b9100215327176fe233d0af3b2b4f18e10c2176664432,4917,50256,4098,0.926441560019681,0.017934502571308828
0ANS/north,12,4098,0,183a3a20be10d06fe17c479971ecfe595f1c07c4b552c5617fae6c2468da8aa5,4937,50256,4098,0.4175715780256026,0.01411300776514481
0ANS/up,12,4098,0,934699fdef87b51b19abd1579317d579bcfd7c3b2001e73ce777ea7543142d25,4864,50256,4098,0.37736275489730503,0.010406999842720222
0ARA/east,10,3451,0,ccad366200a56417b60fb7f2940af77478dccac1bfa64fb48c11bc88ea08e466,4068,42168,3451,0.0057954814376121105,0.016772962670550357
0ARA/north,10,3451,0,2a0b1dee4dc2e28ead054f7291a93da15e6164394b381fabb0ec65fc813b3d62,4100,42168,3451,0.472020731845683,0.014887170103585624
0ARA/up,10,3451,0,27270a3a12b95b2229071b201c730062890b360bd76801d73a20c9894b587175,4066,42168,3451,0.9421732356271214,0.0062714499679170956
0ARB/east,16,5494,0,35d04fca5c525acfa6e4eb3d2444ecbe211314587049f1059306d9f18738e6f5,6532,67248,5494,0.9469122432697141,0.01765820188066475
0ARB/north,16,5494,0,4fbe0c87b1d0920f049b2ac1c5b893efddcde3fdef088dcd59f17b1d1a86de62,6592,67248,5494,0.25660863099914294,0.014180108920066386
0ARB/up,16,5494,0,f29dc07d0b0dd7e2c560ebe8fc57a22847b7c38690fbb738fcebda14c5036cdc,6473,67248,5494,0.1546407490530701,0.006668513342191419
0ARD/east,15,5199,0,74ae7ef0c6dd863ac85ae832310309402e7f81d23607e56ca807f60bcca526e8,6107,63432,5199,0.24767594570957144,0.017451269005291054
0ARD/north,15,5199,0,5015fad84cac4d1169b5527cdf63937bea596b60b0be614407ece8a493c4ee88,6142,63432,5199,0.08582631814695954,0.014705636977939257
0ARD/up,15,5199,0,852578865a9f126dff08c28608f15e0b820f612e9c9fdbbac27c4429352972eb,6131,63432,5199,0.6075804666805591,0.004446520595067895
0ARH/east,5,1565,0,1860322cbde3e6db4b97a77009ee4d4988d9fa6ad3f02f384620bc57a48d75ee,2050,19800,1565,0.15168251495338742,0.01911975400888724
0ARH/north,5,1565,0,9950c3f10a329127bb02db44c6b45eed894919255ed5f0ac42decf4847fdfe84,2037,19800,1565,0.27129030593086656,0.013593104620295742
0ARH/up,5,1565,0,cd7e26fea8cae57c840ef1111d0a6be5a11201bf3aee104849854660fee86bf1,2047,19800,1565,0.8410576534832437,0.005928882145310696
0ARJ/east,33,11336,1,e2f3e74075bc88e998b46f54f8360157ce6adbe49cbd490ce218c617f27a1cc0,13608,138736,11336,0.7538509240408138,0.01579629847823561
0ARJ/north,33,11336,1,4771cb74a267e949d2f2dbc18660e538ade72aaa2a80a1b10ca6fc7e893b1326,13604,138736,11336,0.17954700295534937,0.015008333882147371
0ARJ/up,33,11336,1,b44469e8e5d12faaae560555d2588989a092e1b61515ddb9986878dc4cb535f4,13477,138736,11336,0.1485899596756737,0.007336927493034938
0ART/east,20,6911,0,b5f00322c20a89cefe610624fec664c2447dd2a61c6ff6bcfc829848c953f9dd,8250,84408,6911,0.7226696757687333,0.015580469854590228
0ART/north,20,6911,0,f48c59f73e63f444a0ea0757e5d18f1d6d938fdb48a17a70fe3f98e612a106b3,8194,84408,6911,0.008723437103922675,0.01493847521761526
0ART/up,20,6911,0,5220c667e9955c76ecf10a1c885a155b55ad05a5a06250a4acadb352f10c4f58,8162,84408,6911,0.6280250094835923,0.008339602296491937
0ARV/east,20,6931,0,42179115b5ecbeb5c00d7deff22a33a5ea90613fcdc591c7736f54143cda83a2,8179,84568,6931,-0.13666579749133018,0.0162965475350767
0ARV/north,20,6931,0,c451f0e9e5f7c61b4d282d66a21b88fbe742517ed6981f6087763f1e50804787,8253,84568,6931,0.4370097753486294,0.01459074944904522
0ARV/up,20,6931,0,3eccbdc1ea4785f7ef71eeb461140599fdb80b394c4a3185538f4ec98a58a4f9,8161,84568,6931,0.7820855067727683,0.009312191795311614
0ASD/east,14,4828,0,5534dd9e8c7cbc69349366be88a73eddc9a4682e1505d839f913ec5065398ce1,5755,59008,4828,-0.7167845537259374,0.018694843247978498
0ASD/north,14,4828,0,0350095cfd8d53b551294d7f36875a05f928122b351aa8532c8500f9ab007e7d,5758,59008,4828,0.6144402937452244,0.014374915582123594
0ASD/up,14,4828,0,3214c81d0f8876bfcbd6939bc4ab091a53c461723a5465e17c2e753a6aab800c,5732,59008,4828,0.6867016049583815,0.002434557049342605
0ASE/east,19,6883,0,9d70c85f1fc360606f0359ec53d652264536c668ffc429832a3043354509f7b7,7801,82728,6883,-0.14254819472581265,0.0161279442271583
0ASE/north,19,6883,0,8269ff6143d420f3484bbdc60583278bb3403161482c3b2f0f2b2c006b8481dd,7804,82728,6883,0.17407705393423104,0.014664609430607259
0ASE/up,19,6883,0,4fef2fdd8e3478e0c23a6b1bf81a49b1964f2b9b0d3eec4e1ae67b3ba3d43082,7770,82728,6883,0.6974047933417434,0.009778510207095878
0AST/east,9,3042,0,a3960a6a2b98d118bf8eae6456abe170608a24d277339adc302ae22ae916151b,3665,37440,3042,-0.3538136544029477,0.018246269429645384
0AST/north,9,3042,0,4c76705f984da225aeaa5c8356bbf509b609ae8eb2a0759405cd297427ac475a,3672,37440,3042,0.54481040893873,0.014967014151408243
0AST/up,9,3042,0,27dfebf30c8f5a3b1ae5b54865ca45dd4e658c66138b479dc0b663bda1df09da,3669,37440,3042,0.8139561538123145,0.0008005367649981158
0ATR/east,24,8639,0,857aff7c103c7164a6eb7aced758ad0a0fc43e7fa05436ca081da4ed89cb4be2,9827,104056,8639,0.05310580531860633,0.01756272378800554
0ATR/north,24,8639,0,9a147c89fb61d4d876b514b9090e6520b953642d5ae0f064a465996bdd8b9f7d,9920,104056,8639,0.7047701613620375,0.014760471239929048
0ATR/up,24,8639,0,a4fa535910db5f5784303c52d470b8d1784250976c648b6fc820a99c22e2f432,9816,104056,8639,0.37412003952458117,0.001953261861497962
0ATT/east,8,2637,0,8d3acc416c01eb49b93f094f4cc107f88015c291ff418fc92c691ae56de81672,3290,32744,2637,0.4598690922730642,0.017917174012587384
0ATT/north,8,2637,0,348cfcbf2833267a07929ddebe7478f923f7381bca59ac5918d696c0f29498ac,3297,32744,2637,0.82983403418109,0.014602014522710599
0ATT/up,8,2637,0,e0fca0a08b828301b3e714c2db3ae355883f55fc3ae34e4722974fcc4a7d79ec,3271,32744,2637,0.39182833887166646,0.003103695688337793
0ATV/east,12,4106,0,a8c7ccac27ccff7069ab7ef0e8c855d678b8a9c0cb159fbf434935bb4e8b4b01,4931,50320,4106,0.46205363744367844,0.018172651576514542
0ATV/north,12,4106,0,5618d62296a344f8b41c519f4dc9c3de8c357ed2902efa835ae8b772a478a680,4943,50320,4106,0.3878490779755238,0.014064177486960183
0ATV/up,12,4106,0,6993a0d5badafaf7ed837116cf51f3c435a41ed3c41dc895f3074bff6146a1a3,4908,50320,4106,0.327066978213387,0.00440569466079636
0AVI/east,4,1206,0,bb61041653812c16e9e5b177f518e5fd22a0bae0536d6cc4bab0733edca7c990,1674,15472,1206,0.269567689835447,0.01736640712093227
0AVI/north,4,1206,0,f6df79d3115941febfdc7de064628fa734f65a0a93734005bfb99ed7be9e8f26,1644,15472,1206,0.45058271276402817,0.013736162849862697
0AVI/up,4,1206,0,5a6428343eb2e2734ec5f97b145df4f9c231c3d1a9c578a563bb837d66b5a3c6,1656,15472,1206,0.8826785020781118,0.009817826269669582
0AZ1/east,8,2767,0,691d616c71643695a77b4d55546823e012980877fd736014830b90fcff32a60c,3295,33784,2767,-0.8673551312458739,0.01754143767884565
0AZ1/north,8,2767,0,80520a70e77d147f1b2c7a8a335a4f9007e2c079ca8ed27d428f8ba3e1cb8b29,3293,33784,2767,0.7993382234745782,0.014643431161653208
0AZ1/up,8,2767,0,197732c4299457651cad25873a751166dea1b1d70c54fd1a85a9109d75fd9899,3253,33784,2767,0.35586505604414415,0.0034748744174697742
0BAS/east,21,7291,0,ac9e1592c6a0539fdd3c5cec3a7f170118a2516f0a8b64fe7447215ecc55da86,8598,88904,7291,0.36801163241841045,0.016990333203757327
0BAS/north,21,7291,0,c3e198c9882502927d4120cada786a8d706f93bedac406f9b27ba00728cf2703,8649,88904,7291,0.4906793035646996,0.014200177806417903
0BAS/up,21,7291,0,896a38e91f68b2b65c4b2753e6b74212a26bf54316c74c3f05bb3ac7f2653959,8580,88904,7291,0.9502071757259892,0.009986386601877596
0BEB/east,7,2512,0,de21f0ec0596c0a6c395361b54d520e58626b85d3481f0035c56a669ae6a9c35,2864,30288,2512,-0.9116829797565361,0.01804293817478412
0BEB/north,7,2512,0,95e87b48f269c519457ada3e88346974b40164f26aac5d1959fbd1ca8e559ff0,2853,30288,2512,0.4562394800531071,0.014284302525036452
0BEB/up,7,2512,0,03dcbf2ee47115c25397981bb3ea4c97d79b135b7b88789652e62182ce0b5d8a,2861,30288,2512,0.6425495644801971,0.009573670442549587
0BEF/east,13,4503,0,6a95a1e638ff0d40cb89af22ae7a0a5fb8b6135adb73239a1c9e2573c6071e03,5340,54952,4503,0.053216200280966734,0.016881126500960526
0BEF/north,13,4503,0,c78a08e2ab1ccd0106258bc3ec60c5ebc409def756c364b2f925f8cb3df0c175,5357,54952,4503,0.23399897024076094,0.014671159154116292
0BEF/up,13,4503,0,8f7a4ce883ed79cb510ec54566b7d8eea7ca724aaaf7bebf89cd17883a12aef6,5329,54952,4503,0.957978770859591,0.005346546171465721
0BEN/east,4,1259,0,b4206552946f7422d9c499829e4f71607579168e46428eb7db57b30eef27908a,1644,15896,1259,-0.07667743497817966,0.0169939039748861
0BEN/north,4,1259,0,78fca8f68e6a2f58d390a4fc11af6c166ac25d3f260417f293658eaefaa89988,1646,15896,1259,0.22527708280490893,0.013217657886786024
0BEN/up,4,1259,0,adcb945799c358c20d12c4253e7f88621120f1b0d7daf0e1cf93c47dfb9d58c8,1642,15896,1259,0.784617251298957,0.01031407027985087
0BER/east,8,2810,0,faa2b8dbea80cbc8d2df7e03d7ec6f6cbbe0dfe1c1e833d9e1ad1d187f8f3dd8,3294,34128,2810,0.6841720768167306,0.01739357257760353
0BER/north,8,2810,0,1c728b3bfd8569baab0f7906bdb5731a5d3450d832abcd4063bbab90392317a0,3270,34128,2810,0.04605043874775003,0.013965484993199034
0BER/up,8,2810,0,28bc5bf67af6609140dbee03b2ca324f4d74afeeb3c19379763b3b361b305a6b,3269,34128,2810,0.7465035603928871,0.009610905746973274
0BIE/east,25,8831,0,1580313cac76f3f1b5f9aafc48971c5fe8aac10aa82e5c121696c20a1b508d56,10275,107048,8831,0.5893214231891923,0.018034643316923105
0BIE/north,25,8831,0,ca6b8ce842e10700c2d24ad6d48c637c9b9d8a1f9b0df1ac97ecc66dee042b10,10333,107048,8831,0.4726188517420097,0.01389682682998264
0BIE/up,25,8831,0,c1065a01c47036bd26160e33d756f34eac95d759f625cc4b0df14d77a621969c,10261,107048,8831,0.6275584029247407,0.006169507267823036
0BIP/east,12,4153,0,d899e797b9694666bf304c0d403fda829e8e411ee1288699f38b287c9a425c66,4892,50696,4153,0.09665567464125778,0.016649764423501547
0BIP/north,12,4153,0,7b4ed3dd0c36ddb1db109cdbe5a9ffdbc228a1d3482ea442d10747c75fd0e529,4893,50696,4153,0.04553948222982879,0.014525768689314093
0BIP/up,12,4153,0,c9878a495596942c3d18cf6339436229416e93004f06f491891fac6f6944d9a1,4909,50696,4153,0.845741447954417,0.009861838407999214
0BIS/east,16,5656,0,4c940024409cdcf1e0af5685ef1e90c3b680dfb6a582397f8e0464e7d596191e,6590,68544,5656,-0.565475226281341,0.017471566736964518
0BIS/north,16,5656,0,93ea8ab61a3cd12606b80b9bb6a5a74746aad9875753f49f671e8aff7110a822,6594,68544,5656,0.32862607182372,0.014899711008646404
0BIS/up,16,5656,0,1dbf5b007fca7eaf68d94850e95ce9f48470599348144027725d50fb2fbb42c7,6548,68544,5656,0.4368809323622351,0.002789852583410283
0BJA/east,10,3449,0,aca3c822b392f03747c277246b22c91864f38f7b2c2582275a3a5866950d88ed,4112,42152,3449,0.44580911904963305,0.018892427039409448
0BJA/north,10,3449,0,5db56fe23e21aca16838671c54b6e77f3c1fe9b60100622d185194e3768ded81,4106,42152,3449,0.31889080844377377,0.014895987076963225
0BJA/up,10,3449,0,1e24a24da2746d56af878c3992f35f140355f8a2ae8092ab4087c066918b7fa3,4060,42152,3449,0.252259752634006,0.0019750759735091055
0BJO/east,25,8832,0,8b6ebf46d4cefd5247649aa98c4654638e9cb2fe4f7c66c68337a7376707d59e,10301,107056,8832,-0.5628995416533091,0.017342280847300082
0BJO/north,25,8832,0,19bf976084ba1f249e4182bbc167c1ce9c2115cce8c3b21d690edd749e87f113,10371,107056,8832,0.8834495618191176,0.014117968831248884
0BJO/up,25,8832,0,c77feed5893748aba107b8ec909b271e1c169875c375c2f784d9d223c8d84c2e,10217,107056,8832,0.41085732162400884,0.0059703545535585035
0BJU/east,21,7269,0,c8f7bb382e4a567c78f7eed2bf0298eaed15cc3ad9d71d19af65bf574ab1e147,8571,88728,7269,-0.07057651426235269,0.01748608707663487
0BJU/north,21,7269,0,2e1c48603730fadd50a067cc964b491143cca293d14301b260b577a489f91293,8649,88728,7269,0.5551953964760004,0.013883739692544684
0BJU/up,8,2882,0,d92ab05bea5366265da2f43df81fb03b7e23a08ffb3a29b1d5f84b8c666c3531,3228,34704,2882,0.3559665487791719,0.010143423705628546
