station,component,config,step_year,step_index,code,magnitude,distance_km,threshold_km,dist_ratio,mag_bin,dist_bin,ratio_bin,reachable,detected,delay_days
AB51,up,detection,2021.574264202601,5610,2,8.2,1549.07,2041.738,0.7587,>=7,>=100,0.5-1,True,False,
AB51,up,tracking,2017.4264202600957,4188,1,,,,,none,none,none,False,False,
AB51,up,tracking,2025.637234770705,7052,1,,,,,none,none,none,True,False,
AB51,up,tracking,2025.637234770705,7052,1,,,,,none,none,none,True,False,
AB51,up,tracking,2012.8240930869267,2506,2,7.8,448.874,1288.25,0.3484,>=7,>=100,0.25-0.5,False,False,
AB51,up,tracking,2013.013004791239,2576,2,7.5,212.318,912.011,0.2328,>=7,>=100,<0.25,False,False,
AB51,up,tracking,2018.0616016427105,4420,2,7.9,1001.554,1445.44,0.6929,>=7,>=100,0.5-1,False,False,
AB51,up,tracking,2021.574264202601,5610,2,8.2,1549.07,2041.738,0.7587,>=7,>=100,0.5-1,True,False,
AB53,east,detection,2015.4113620807666,1327,1,,,,,none,none,none,True,False,
AB53,east,detection,2012.8240930869267,450,2,7.8,425.036,1288.25,0.3299,>=7,>=100,0.25-0.5,True,False,
AB53,east,detection,2013.013004791239,519,2,7.5,195.365,912.011,0.2142,>=7,>=100,<0.25,True,False,
AB53,east,detection,2018.0616016427105,2282,2,7.9,1005.395,1445.44,0.6956,>=7,>=100,0.5-1,False,False,
AB53,east,detection,2021.574264202601,3564,2,8.2,1553.98,2041.738,0.7611,>=7,>=100,0.5-1,True,False,
AB53,east,tracking,2015.4113620807666,1327,1,,,,,none,none,none,False,False,
AB53,east,tracking,2012.8240930869267,450,2,7.8,425.036,1288.25,0.3299,>=7,>=100,0.25-0.5,False,False,
AB53,east,tracking,2013.013004791239,519,2,7.5,195.365,912.011,0.2142,>=7,>=100,<0.25,False,False,
AB53,east,tracking,2018.0616016427105,2282,2,7.9,1005.395,1445.44,0.6956,>=7,>=100,0.5-1,False,False,
AB53,east,tracking,2021.574264202601,3564,2,8.2,1553.98,2041.738,0.7611,>=7,>=100,0.5-1,False,False,
AB53,north,detection,2015.4113620807666,1327,1,,,,,none,none,none,False,False,
AB53,north,detection,2012.8240930869267,450,2,7.8,425.036,1288.25,0.3299,>=7,>=100,0.25-0.5,True,True,28.02
AB53,north,detection,2013.013004791239,519,2,7.5,195.365,912.011,0.2142,>=7,>=100,<0.25,False,False,
AB53,north,detection,2018.0616016427105,2282,2,7.9,1005.395,1445.44,0.6956,>=7,>=100,0.5-1,False,False,
AB53,north,detection,2021.574264202601,3564,2,8.2,1553.98,2041.738,0.7611,>=7,>=100,0.5-1,True,False,
AB53,north,tracking,2015.4113620807666,1327,1,,,,,none,none,none,False,False,
AB53,north,tracking,2012.8240930869267,450,2,7.8,425.036,1288.25,0.3299,>=7,>=100,0.25-0.5,False,False,
AB53,north,tracking,2013.013004791239,519,2,7.5,195.365,912.011,0.2142,>=7,>=100,<0.25,False,False,
AB53,north,tracking,2018.0616016427105,2282,2,7.9,1005.395,1445.44,0.6956,>=7,>=100,0.5-1,False,False,
AB53,north,tracking,2021.574264202601,3564,2,8.2,1553.98,2041.738,0.7611,>=7,>=100,0.5-1,False,False,
AB53,up,detection,2015.4113620807666,1327,1,,,,,none,none,none,True,False,
AB53,up,detection,2012.8240930869267,450,2,7.8,425.036,1288.25,0.3299,>=7,>=100,0.25-0.5,True,False,
AB53,up,detection,2013.013004791239,519,2,7.5,195.365,912.011,0.2142,>=7,>=100,<0.25,True,False,
AB53,up,detection,2018.0616016427105,2282,2,7.9,1005.395,1445.44,0.6956,>=7,>=100,0.5-1,False,False,
AB53,up,detection,2021.574264202601,3564,2,8.2,1553.98,2041.738,0.7611,>=7,>=100,0.5-1,True,False,
AB53,up,tracking,2015.4113620807666,1327,1,,,,,none,none,none,False,False,
AB53,up,tracking,2012.8240930869267,450,2,7.8,425.036,1288.25,0.3299,>=7,>=100,0.25-0.5,False,False,
AB53,up,tracking,2013.013004791239,519,2,7.5,195.365,912.011,0.2142,>=7,>=100,<0.25,False,False,
AB53,up,tracking,2018.0616016427105,2282,2,7.9,1005.395,1445.44,0.6956,>=7,>=100,0.5-1,False,False,
AB53,up,tracking,2021.574264202601,3564,2,8.2,1553.98,2041.738,0.7611,>=7,>=100,0.5-1,False,False,
ABCC,east,detection,2012.7474332648871,818,2,7.3,392.239,724.436,0.5414,>=7,>=100,0.5-1,True,False,
ABCC,east,detection,2016.290212183436,1431,2,7.8,800.392,1288.25,0.6213,>=7,>=100,0.5-1,True,False,
ABCC,east,detection,2019.1430527036277,1754,2,7.5,827.79,912.011,0.9077,>=7,>=100,0.5-1,True,False,
ABCC,east,detection,2019.397672826831,1754,2,8.0,1171.451,1621.81,0.7223,>=7,>=100,0.5-1,True,False,
ABCC,east,detection,2019.978097193703,1754,2,6.0,125.717,162.181,0.7752,6-7,>=100,0.5-1,True,False,
ABCC,east,detection,2023.624914442163,1917,2,6.1,66.221,181.97,0.3639,6-7,20-100,0.25-0.5,True,False,
ABCC,east,detection,2023.624914442163,1917,2,5.6,80.034,102.329,0.7821,5-6,20-100,0.5-1,True,False,
ABCC,east,detection,2025.4346338124572,1996,2,6.3,112.788,229.087,0.4923,6-7,>=100,0.25-0.5,True,False,
ABCC,east,tracking,2012.7474332648871,818,2,7.3,392.239,724.436,0.5414,>=7,>=100,0.5-1,False,False,
ABCC,east,tracking,2016.290212183436,1431,2,7.8,800.392,1288.25,0.6213,>=7,>=100,0.5-1,False,False,
ABCC,east,tracking,2019.1430527036277,1754,2,7.5,827.79,912.011,0.9077,>=7,>=100,0.5-1,False,False,
ABCC,east,tracking,2019.397672826831,1754,2,8.0,1171.451,1621.81,0.7223,>=7,>=100,0.5-1,False,False,
ABCC,east,tracking,2019.978097193703,1754,2,6.0,125.717,162.181,0.7752,6-7,>=100,0.5-1,False,False,
ABCC,east,tracking,2023.624914442163,1917,2,6.1,66.221,181.97,0.3639,6-7,20-100,0.25-0.5,False,False,
ABCC,east,tracking,2023.624914442163,1917,2,5.6,80.034,102.329,0.7821,5-6,20-100,0.5-1,False,False,
ABCC,east,tracking,2025.4346338124572,1996,2,6.3,112.788,229.087,0.4923,6-7,>=100,0.25-0.5,False,False,
ABCC,north,detection,2012.7474332648871,818,2,7.3,392.239,724.436,0.5414,>=7,>=100,0.5-1,True,False,
ABCC,north,detection,2016.290212183436,1431,2,7.8,800.392,1288.25,0.6213,>=7,>=100,0.5-1,True,False,
ABCC,north,detection,2019.1430527036277,1754,2,7.5,827.79,912.011,0.9077,>=7,>=100,0.5-1,True,False,
ABCC,north,detection,2019.397672826831,1754,2,8.0,1171.451,1621.81,0.7223,>=7,>=100,0.5-1,True,False,
ABCC,north,detection,2019.978097193703,1754,2,6.0,125.717,162.181,0.7752,6-7,>=100,0.5-1,True,False,
ABCC,north,detection,2023.624914442163,1917,2,6.1,66.221,181.97,0.3639,6-7,20-100,0.25-0.5,True,False,
ABCC,north,detection,2023.624914442163,1917,2,5.6,80.034,102.329,0.7821,5-6,20-100,0.5-1,True,False,
ABCC,north,detection,2025.4346338124572,1996,2,6.3,112.788,229.087,0.4923,6-7,>=100,0.25-0.5,True,False,
ABCC,north,tracking,2012.7474332648871,818,2,7.3,392.239,724.436,0.5414,>=7,>=100,0.5-1,False,False,
ABCC,north,tracking,2016.290212183436,1431,2,7.8,800.392,1288.25,0.6213,>=7,>=100,0.5-1,False,False,
ABCC,north,tracking,2019.1430527036277,1754,2,7.5,827.79,912.011,0.9077,>=7,>=100,0.5-1,False,False,
ABCC,north,tracking,2019.397672826831,1754,2,8.0,1171.451,1621.81,0.7223,>=7,>=100,0.5-1,False,False,
ABCC,north,tracking,2019.978097193703,1754,2,6.0,125.717,162.181,0.7752,6-7,>=100,0.5-1,False,False,
ABCC,north,tracking,2023.624914442163,1917,2,6.1,66.221,181.97,0.3639,6-7,20-100,0.25-0.5,False,False,
ABCC,north,tracking,2023.624914442163,1917,2,5.6,80.034,102.329,0.7821,5-6,20-100,0.5-1,False,False,
ABCC,north,tracking,2025.4346338124572,1996,2,6.3,112.788,229.087,0.4923,6-7,>=100,0.25-0.5,False,False,
ABCC,up,detection,2012.7474332648871,818,2,7.3,392.239,724.436,0.5414,>=7,>=100,0.5-1,True,False,
ABCC,up,detection,2016.290212183436,1431,2,7.8,800.392,1288.25,0.6213,>=7,>=100,0.5-1,True,False,
ABCC,up,detection,2019.1430527036277,1754,2,7.5,827.79,912.011,0.9077,>=7,>=100,0.5-1,True,False,
ABCC,up,detection,2019.397672826831,1754,2,8.0,1171.451,1621.81,0.7223,>=7,>=100,0.5-1,True,False,
ABCC,up,detection,2019.978097193703,1754,2,6.0,125.717,162.181,0.7752,6-7,>=100,0.5-1,True,False,
ABCC,up,detection,2023.624914442163,1917,2,6.1,66.221,181.97,0.3639,6-7,20-100,0.25-0.5,True,False,
ABCC,up,detection,2023.624914442163,1917,2,5.6,80.034,102.329,0.7821,5-6,20-100,0.5-1,True,False,
ABCC,up,detection,2025.4346338124572,1996,2,6.3,112.788,229.087,0.4923,6-7,>=100,0.25-0.5,True,False,
ABCC,up,tracking,2012.7474332648871,818,2,7.3,392.239,724.436,0.5414,>=7,>=100,0.5-1,False,False,
ABCC,up,tracking,2016.290212183436,1431,2,7.8,800.392,1288.25,0.6213,>=7,>=100,0.5-1,False,False,
ABCC,up,tracking,2019.1430527036277,1754,2,7.5,827.79,912.011,0.9077,>=7,>=100,0.5-1,False,False,
ABCC,up,tracking,2019.397672826831,1754,2,8.0,1171.451,1621.81,0.7223,>=7,>=100,0.5-1,False,False,
ABCC,up,tracking,2019.978097193703,1754,2,6.0,125.717,162.181,0.7752,6-7,>=100,0.5-1,False,False,
ABCC,up,tracking,2023.624914442163,1917,2,6.1,66.221,181.97,0.3639,6-7,20-100,0.25-0.5,False,False,
ABCC,up,tracking,2023.624914442163,1917,2,5.6,80.034,102.329,0.7821,5-6,20-100,0.5-1,False,False,
ABCC,up,tracking,2025.4346338124572,1996,2,6.3,112.788,229.087,0.4923,6-7,>=100,0.25-0.5,False,False,
ABD0,east,detection,2019.5728952772074,1422,1,,,,,none,none,none,True,False,
ABD0,east,detection,2019.5811088295688,1423,1,,,,,none,none,none,True,False,
ABD0,east,detection,2019.5811088295688,1423,1,,,,,none,none,none,True,False,
ABD0,east,detection,2014.3709787816565,552,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,True,False,
ABD0,east,detection,2014.965092402464,768,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,True,False,
ABD0,east,detection,2018.6365503080083,1345,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,True,False,
ABD0,east,detection,2021.2320328542094,1986,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,True,False,
ABD0,east,detection,2023.0527036276524,2614,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,True,False,
ABD0,east,detection,2025.8206707734428,2614,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,True,False,
ABD0,east,detection,2026.3709787816565,2737,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,True,False,
ABD0,east,detection,2026.4777549623545,2776,2,7.5,900.534,912.011,0.9874,>=7,>=100,0.5-1,True,False,
ABD0,east,tracking,2019.5728952772074,1422,1,,,,,none,none,none,False,False,
ABD0,east,tracking,2019.5811088295688,1423,1,,,,,none,none,none,False,False,
ABD0,east,tracking,2019.5811088295688,1423,1,,,,,none,none,none,False,False,
ABD0,east,tracking,2014.3709787816565,552,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,False,False,
ABD0,east,tracking,2014.965092402464,768,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,False,False,
ABD0,east,tracking,2018.6365503080083,1345,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,False,False,
ABD0,east,tracking,2021.2320328542094,1986,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,False,False,
ABD0,east,tracking,2023.0527036276524,2614,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,False,False,
ABD0,east,tracking,2025.8206707734428,2614,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,False,False,
ABD0,east,tracking,2026.3709787816565,2737,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,False,False,
ABD0,east,tracking,2026.4777549623545,2776,2,7.5,900.534,912.011,0.9874,>=7,>=100,0.5-1,False,False,
ABD0,north,detection,2019.5728952772074,1422,1,,,,,none,none,none,True,False,
ABD0,north,detection,2019.5811088295688,1423,1,,,,,none,none,none,True,False,
ABD0,north,detection,2019.5811088295688,1423,1,,,,,none,none,none,True,False,
ABD0,north,detection,2014.3709787816565,552,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,True,False,
ABD0,north,detection,2014.965092402464,768,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,True,False,
ABD0,north,detection,2018.6365503080083,1345,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,True,False,
ABD0,north,detection,2021.2320328542094,1986,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,True,False,
ABD0,north,detection,2023.0527036276524,2614,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,True,False,
ABD0,north,detection,2025.8206707734428,2614,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,True,False,
ABD0,north,detection,2026.3709787816565,2737,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,True,False,
ABD0,north,detection,2026.4777549623545,2776,2,7.5,900.534,912.011,0.9874,>=7,>=100,0.5-1,True,False,
ABD0,north,tracking,2019.5728952772074,1422,1,,,,,none,none,none,False,False,
ABD0,north,tracking,2019.5811088295688,1423,1,,,,,none,none,none,False,False,
ABD0,north,tracking,2019.5811088295688,1423,1,,,,,none,none,none,False,False,
ABD0,north,tracking,2014.3709787816565,552,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,False,False,
ABD0,north,tracking,2014.965092402464,768,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,False,False,
ABD0,north,tracking,2018.6365503080083,1345,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,False,False,
ABD0,north,tracking,2021.2320328542094,1986,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,False,False,
ABD0,north,tracking,2023.0527036276524,2614,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,False,False,
ABD0,north,tracking,2025.8206707734428,2614,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,False,False,
ABD0,north,tracking,2026.3709787816565,2737,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,False,False,
ABD0,north,tracking,2026.4777549623545,2776,2,7.5,900.534,912.011,0.9874,>=7,>=100,0.5-1,False,False,
ABD0,up,detection,2019.5728952772074,1422,1,,,,,none,none,none,True,False,
ABD0,up,detection,2019.5811088295688,1423,1,,,,,none,none,none,True,False,
ABD0,up,detection,2019.5811088295688,1423,1,,,,,none,none,none,True,False,
ABD0,up,detection,2014.3709787816565,552,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,True,False,
ABD0,up,detection,2014.965092402464,768,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,True,False,
ABD0,up,detection,2018.6365503080083,1345,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,True,False,
ABD0,up,detection,2021.2320328542094,1986,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,True,False,
ABD0,up,detection,2023.0527036276524,2614,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,True,False,
ABD0,up,detection,2025.8206707734428,2614,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,True,False,
ABD0,up,detection,2026.3709787816565,2737,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,True,False,
ABD0,up,detection,2026.4777549623545,2776,2,7.5,900.534,912.011,0.9874,>=7,>=100,0.5-1,True,False,
ABD0,up,tracking,2019.5728952772074,1422,1,,,,,none,none,none,False,False,
ABD0,up,tracking,2019.5811088295688,1423,1,,,,,none,none,none,False,False,
ABD0,up,tracking,2019.5811088295688,1423,1,,,,,none,none,none,False,False,
ABD0,up,tracking,2014.3709787816565,552,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,False,False,
ABD0,up,tracking,2014.965092402464,768,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,False,False,
ABD0,up,tracking,2018.6365503080083,1345,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,False,False,
ABD0,up,tracking,2021.2320328542094,1986,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,False,False,
ABD0,up,tracking,2023.0527036276524,2614,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,False,False,
ABD0,up,tracking,2025.8206707734428,2614,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,False,False,
ABD0,up,tracking,2026.3709787816565,2737,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,False,False,
ABD0,up,tracking,2026.4777549623545,2776,2,7.5,900.534,912.011,0.9874,>=7,>=100,0.5-1,False,False,
ABDZ,east,detection,2019.542778918549,2182,1,,,,,none,none,none,True,False,
ABDZ,east,detection,2019.561943874059,2189,1,,,,,none,none,none,True,False,
ABDZ,east,detection,2014.3709787816565,546,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,True,False,
ABDZ,east,detection,2014.965092402464,763,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,True,False,
ABDZ,east,detection,2018.6365503080083,1936,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,True,False,
ABDZ,east,detection,2021.2320328542094,2792,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,True,False,
ABDZ,east,detection,2023.0527036276524,3411,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,True,False,
ABDZ,east,detection,2025.8206707734428,4409,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,True,False,
ABDZ,east,detection,2026.3709787816565,4608,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,True,False,
ABDZ,east,tracking,2019.542778918549,2182,1,,,,,none,none,none,False,False,
ABDZ,east,tracking,2019.561943874059,2189,1,,,,,none,none,none,False,False,
ABDZ,east,tracking,2014.3709787816565,546,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,False,False,
ABDZ,east,tracking,2014.965092402464,763,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,False,False,
ABDZ,east,tracking,2018.6365503080083,1936,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,False,False,
ABDZ,east,tracking,2021.2320328542094,2792,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,False,False,
ABDZ,east,tracking,2023.0527036276524,3411,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,False,False,
ABDZ,east,tracking,2025.8206707734428,4409,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,False,False,
ABDZ,east,tracking,2026.3709787816565,4608,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,False,False,
ABDZ,north,detection,2019.542778918549,2182,1,,,,,none,none,none,True,False,
ABDZ,north,detection,2019.561943874059,2189,1,,,,,none,none,none,True,False,
ABDZ,north,detection,2014.3709787816565,546,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,True,False,
ABDZ,north,detection,2014.965092402464,763,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,True,False,
ABDZ,north,detection,2018.6365503080083,1936,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,True,False,
ABDZ,north,detection,2021.2320328542094,2792,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,True,False,
ABDZ,north,detection,2023.0527036276524,3411,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,True,False,
ABDZ,north,detection,2025.8206707734428,4409,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,True,False,
ABDZ,north,detection,2026.3709787816565,4608,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,True,False,
ABDZ,north,tracking,2019.542778918549,2182,1,,,,,none,none,none,False,False,
ABDZ,north,tracking,2019.561943874059,2189,1,,,,,none,none,none,False,False,
ABDZ,north,tracking,2014.3709787816565,546,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,False,False,
ABDZ,north,tracking,2014.965092402464,763,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,False,False,
ABDZ,north,tracking,2018.6365503080083,1936,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,False,False,
ABDZ,north,tracking,2021.2320328542094,2792,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,False,False,
ABDZ,north,tracking,2023.0527036276524,3411,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,False,False,
ABDZ,north,tracking,2025.8206707734428,4409,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,False,False,
ABDZ,north,tracking,2026.3709787816565,4608,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,False,False,
ABDZ,up,detection,2019.542778918549,2182,1,,,,,none,none,none,True,False,
ABDZ,up,detection,2019.561943874059,2189,1,,,,,none,none,none,True,False,
ABDZ,up,detection,2014.3709787816565,546,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,True,False,
ABDZ,up,detection,2014.965092402464,763,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,True,False,
ABDZ,up,detection,2018.6365503080083,1936,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,True,False,
ABDZ,up,detection,2021.2320328542094,2792,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,True,False,
ABDZ,up,detection,2023.0527036276524,3411,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,True,False,
ABDZ,up,detection,2025.8206707734428,4409,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,True,False,
ABDZ,up,detection,2026.3709787816565,4608,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,True,False,
ABDZ,up,tracking,2019.542778918549,2182,1,,,,,none,none,none,False,False,
ABDZ,up,tracking,2019.561943874059,2189,1,,,,,none,none,none,False,False,
ABDZ,up,tracking,2014.3709787816565,546,2,5.9,137.579,144.544,0.9518,5-6,>=100,0.5-1,False,False,
ABDZ,up,tracking,2014.965092402464,763,2,5.6,46.24,102.329,0.4519,5-6,20-100,0.25-0.5,False,False,
ABDZ,up,tracking,2018.6365503080083,1936,2,7.3,652.082,724.436,0.9001,>=7,>=100,0.5-1,False,False,
ABDZ,up,tracking,2021.2320328542094,2792,2,5.8,88.351,128.825,0.6858,5-6,20-100,0.5-1,False,False,
ABDZ,up,tracking,2023.0527036276524,3411,2,6.1,80.126,181.97,0.4403,6-7,20-100,0.25-0.5,False,False,
ABDZ,up,tracking,2025.8206707734428,4409,2,6.5,205.956,288.403,0.7141,6-7,>=100,0.5-1,False,False,
ABDZ,up,tracking,2026.3709787816565,4608,2,6.0,107.587,162.181,0.6634,6-7,>=100,0.5-1,False,False,
ABE1,east,detection,2014.3709787816565,465,2,5.9,139.688,144.544,0.9664,5-6,>=100,0.5-1,True,False,
ABE1,east,detection,2014.965092402464,681,2,5.6,44.397,102.329,0.4339,5-6,20-100,0.25-0.5,True,False,
ABE1,east,detection,2018.6365503080083,1798,2,7.3,651.294,724.436,0.899,>=7,>=100,0.5-1,True,False,
ABE1,east,detection,2021.2320328542094,2670,2,5.8,90.543,128.825,0.7028,5-6,20-100,0.5-1,True,False,
ABE1,east,detection,2023.0527036276524,3286,2,6.1,77.99,181.97,0.4286,6-7,20-100,0.25-0.5,False,False,
ABE1,east,detection,2025.8206707734428,3993,2,6.5,208.244,288.403,0.7221,6-7,>=100,0.5-1,True,False,
ABE1,east,detection,2026.3709787816565,4157,2,6.0,108.311,162.181,0.6678,6-7,>=100,0.5-1,True,False,
ABE1,east,detection,2026.4777549623545,4196,2,7.5,898.762,912.011,0.9855,>=7,>=100,0.5-1,True,False,
ABE1,east,tracking,2014.3709787816565,465,2,5.9,139.688,144.544,0.9664,5-6,>=100,0.5-1,False,False,
ABE1,east,tracking,2014.965092402464,681,2,5.6,44.397,102.329,0.4339,5-6,20-100,0.25-0.5,False,False,
ABE1,east,tracking,2018.6365503080083,1798,2,7.3,651.294,724.436,0.899,>=7,>=100,0.5-1,False,False,
ABE1,east,tracking,2021.2320328542094,2670,2,5.8,90.543,128.825,0.7028,5-6,20-100,0.5-1,False,False,
ABE1,east,tracking,2023.0527036276524,3286,2,6.1,77.99,181.97,0.4286,6-7,20-100,0.25-0.5,False,False,
ABE1,east,tracking,2025.8206707734428,3993,2,6.5,208.244,288.403,0.7221,6-7,>=100,0.5-1,False,False,
ABE1,east,tracking,2026.3709787816565,4157,2,6.0,108.311,162.181,0.6678,6-7,>=100,0.5-1,False,False,
ABE1,east,tracking,2026.4777549623545,4196,2,7.5,898.762,912.011,0.9855,>=7,>=100,0.5-1,False,False,
ABE1,north,detection,2014.3709787816565,465,2,5.9,139.688,144.544,0.9664,5-6,>=100,0.5-1,True,False,
ABE1,north,detection,2014.965092402464,681,2,5.6,44.397,102.329,0.4339,5-6,20-100,0.25-0.5,True,False,
ABE1,north,detection,2018.6365503080083,1798,2,7.3,651.294,724.436,0.899,>=7,>=100,0.5-1,True,False,
ABE1,north,detection,2021.2320328542094,2670,2,5.8,90.543,128.825,0.7028,5-6,20-100,0.5-1,True,False,
ABE1,north,detection,2023.0527036276524,3286,2,6.1,77.99,181.97,0.4286,6-7,20-100,0.25-0.5,True,False,
ABE1,north,detection,2025.8206707734428,3993,2,6.5,208.244,288.403,0.7221,6-7,>=100,0.5-1,True,False,
ABE1,north,detection,2026.3709787816565,4157,2,6.0,108.311,162.181,0.6678,6-7,>=100,0.5-1,True,False,
ABE1,north,detection,2026.4777549623545,4196,2,7.5,898.762,912.011,0.9855,>=7,>=100,0.5-1,True,False,
ABE1,north,tracking,2014.3709787816565,465,2,5.9,139.688,144.544,0.9664,5-6,>=100,0.5-1,False,False,
ABE1,north,tracking,2014.965092402464,681,2,5.6,44.397,102.329,0.4339,5-6,20-100,0.25-0.5,False,False,
ABE1,north,tracking,2018.6365503080083,1798,2,7.3,651.294,724.436,0.899,>=7,>=100,0.5-1,False,False,
ABE1,north,tracking,2021.2320328542094,2670,2,5.8,90.543,128.825,0.7028,5-6,20-100,0.5-1,False,False,
ABE1,north,tracking,2023.0527036276524,3286,2,6.1,77.99,181.97,0.4286,6-7,20-100,0.25-0.5,False,False,
ABE1,north,tracking,2025.8206707734428,3993,2,6.5,208.244,288.403,0.7221,6-7,>=100,0.5-1,False,False,
ABE1,north,tracking,2026.3709787816565,4157,2,6.0,108.311,162.181,0.6678,6-7,>=100,0.5-1,False,False,
ABE1,north,tracking,2026.4777549623545,4196,2,7.5,898.762,912.011,0.9855,>=7,>=100,0.5-1,False,False,
ABE1,up,detection,2014.3709787816565,465,2,5.9,139.688,144.544,0.9664,5-6,>=100,0.5-1,True,False,
ABE1,up,detection,2014.965092402464,681,2,5.6,44.397,102.329,0.4339,5-6,20-100,0.25-0.5,True,False,
ABE1,up,detection,2018.6365503080083,1798,2,7.3,651.294,724.436,0.899,>=7,>=100,0.5-1,True,False,
ABE1,up,detection,2021.2320328542094,2670,2,5.8,90.543,128.825,0.7028,5-6,20-100,0.5-1,True,False,
ABE1,up,detection,2023.0527036276524,3286,2,6.1,77.99,181.97,0.4286,6-7,20-100,0.25-0.5,True,False,
